category,path,bundle,uuid,import,source_ref_count,source_modules,doc_ref_count
Shop,Prefab/Shop/ShopItemPre,,d6ur3zEOdGaoTLB3S98XZw,assets/resources/import/d6/d6babdf3-10e7-466a-84cb-0774bdf17670.json,0,,0
Shop,Prefab/Shop/ShopPre,,7ccY3KsC1ChoVFmWSQ/AvH,assets/resources/import/7c/7c718dca-b02d-4286-8545-996490fc0bc7.json,1,ShopPanel,6
SkinShopPanel,Prefab/SkinShopPanel/SkinBuyPre,,d5Nt8vYZtMNrqlz8nYViTr,assets/resources/import/d5/d536df2f-619b-4c36-baa5-cfc9d85624eb.json,1,SkinBuyPanel,0
SkinShopPanel,Prefab/SkinShopPanel/SkinShopPre,,a6l8ceaDFC34Ev0PhUwK9f,assets/resources/import/a6/a697c71e-6831-42df-812f-d0f854c0af5f.json,1,SkinShopPanel,0
SkinShopPanel,Prefab/SkinShopPanel/SkinShowPre,,57tmvDzfdF3aKHwQU8pfX6,assets/resources/import/57/57b66bc3-cdf7-45dd-a287-c1053ca5f5fa.json,2,HeroMainPanel;SkinShowPanel,0
SkinShopPanel,Prefab/SkinShopPanel/skinItem,,a5Z9SKrVRC47flwJUYgQ3W,assets/resources/import/a5/a567d48a-ad54-42e3-b7e5-c09518810dd6.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityAllAttrPre,,0aP5C/505MlK87oKyu2YMl,assets/resources/import/0a/0a3f90bf-e74e-4c94-af3b-a0acaed98325.json,1,SkyCityAllAttrPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityBossPre,,0e0yEyRtNN06lubWg1u7hM,assets/resources/import/0e/0ed32132-46d3-4dd3-a96e-6d6835bbb84c.json,1,SkyCityBossPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityBuildInfoPre,,b0xAMUXgVJu4cEHQIgPb9k,assets/resources/import/b0/b0c40314-5e05-49bb-8704-1d02203dbf64.json,1,SkyCityBuildInfoPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityBuildPre,,e75RFq1rJGLLCkvuCCySyX,assets/resources/import/e7/e7e5116a-d6b2-462c-b0a4-bee082c92c97.json,1,SkyCityBuildPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityBuildTimeItem,,85/FdzcKpIwIgMRiV5HUGU,assets/resources/import/85/85fc5773-70aa-48c0-880c-4625791d4194.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityBuildTypeItem,,cb4gKwLh1COa57PpvvnTBC,assets/resources/import/cb/cbe202b0-2e1d-4239-ae7b-3e9bef9d3042.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityEnemyPre,,43seueM4JG1r/k6Muv3bIy,assets/resources/import/43/43b1eb9e-3382-46d6-bfe4-e8cbafddb232.json,1,SkyCityEnemyPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityFindPre,,c2Tl0gf4pMGJsSjtPSgfRU,assets/resources/import/c2/c24e5d20-7f8a-4c18-9b12-8ed3d281f454.json,1,SkyCityFindPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityFriendItem,,2bmYHsjthBcZiK9Cyg7itV,assets/resources/import/2b/2b9981ec-8ed8-4171-988a-f42ca0ee2b55.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityFriendPre,,101PKFixlPBqaYJyE51Jls,assets/resources/import/10/10d4f285-8b19-4f06-a698-272139d4996c.json,1,SkyCityFriendPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityMapPre,,9adsdEUltHpqNfdHj8wmHW,assets/resources/import/9a/9a76c744-525b-47a6-a35f-7478fcc261d6.json,1,SkyCityMapPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPassItem,,c3fEIAC71EnKDV0EzAK87n,assets/resources/import/c3/c37c4200-0bbd-449c-a0d5-d04cc02bcee7.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPre,,4co5P3Nu5FJquSAPbYYFU9,assets/resources/import/4c/4ca393f7-36ee-4526-ab92-00f6d860553d.json,1,SkyCityPanel,3
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPvpAddSpeedPre,,59S/oFjqNIn5fXmRzgZe5B,assets/resources/import/59/594bfa05-8ea3-489f-97d7-991ce065ee41.json,1,SkyCityPvpAddSpeedPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPvpEmptyPre,,c3JGA5TL1Ky7aXQlthjNFI,assets/resources/import/c3/c3246039-4cbd-4acb-b697-425b618cd148.json,1,SkyCityPvpEmptyPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPvpEnemyPre,,65Pa50edpBSZz9H/8QqESH,assets/resources/import/65/653dae74-79da-4149-9cfd-1fff10a84487.json,1,SkyCityPvpEnemyPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPvpMinePre,,38nPEJ3vFDb7tT8H6FwJqh,assets/resources/import/38/389cf109-def1-436f-bb53-f07e85c09aa1.json,1,SkyCityPvpMinePanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPvpPassItem,,9cAMyNTOZNmIdi68hMFf0l,assets/resources/import/9c/9c00cc8d-4ce6-4d98-8762-ebc84c15fd25.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCityPvpPre,,14q7241chE+Yc4BEGMO+Sr,assets/resources/import/14/14abbdb8-d5c8-44f9-8738-04418c3be4ab.json,1,SkyCityPvpPanel,0
SkyCityPanel,Prefab/SkyCityPanel/SkyCitySaoDangPre,,66IOCGgXFPAJP1plhRULLd,assets/resources/import/66/6620e086-8171-4f00-93f5-a6585150b2dd.json,1,SkyCitySaoDangPanel,0
SkyCityPanel,Prefab/SkyCityPanel/build/0,,907Ki1adROwqpzlzHCCNd/,assets/resources/import/90/90eca8b5-69d4-4ec2-aa73-9731c208d77f.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/10301,,0btqX3Kc1Ph50KdxVPwCHU,assets/resources/import/0b/0bb6a5f7-29cd-4f87-9d0a-77154fc021d4.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/10302,,4beba8Ba5AFrxr9Md4jXLe,assets/resources/import/4b/4b79b6bc-05ae-4016-bc6b-f4c7788d72de.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/10303,,f7krUG3TdPkrZRyRUJL3zx,assets/resources/import/f7/f792b506-dd37-4f92-b651-c915092f7cf1.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/1101,,2fxia2o3pGXLVVmOkigwpo,assets/resources/import/2f/2fc626b6-a37a-465c-b555-98e922830a68.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/1102,,4dLPKEsFJEoLzsmvY0+rTo,assets/resources/import/4d/4d2cf284-b052-44a0-bcec-9af634fab4e8.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/1103,,5c6MHc49VI6YogpIYHJxgI,assets/resources/import/5c/5ce8c1dc-e3d5-48e9-8a20-a48607271808.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/11301,,73HjM3+ZVLL7IB+PJbgG3l,assets/resources/import/73/731e3337-f995-4b2f-b201-f8f25b806de5.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/11302,,ecQlNyfbBIo4yVCKqhvDxB,assets/resources/import/ec/ec425372-7db0-48a3-8c95-08aaa1bc3c41.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/11303,,c9uqAY9edPY56R4R3JF2PH,assets/resources/import/c9/c9baa018-f5e7-4f63-9e91-e11dc91763c7.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/12301,,60bZRQsERAxq81v3tUzB2Q,assets/resources/import/60/606d9450-b044-40c6-af35-bf7b54cc1d90.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/12302,,e5a+POn4ZEI4E8/rZb2DwN,assets/resources/import/e5/e56be3ce-9f86-4423-813c-feb65bd83c0d.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/12303,,69l4etSR9NvrBgosnZiJzO,assets/resources/import/69/699787ad-491f-4dbe-b060-a2c9d9889cce.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/13301,,586Vsnn/lNjLgUgupbbUY4,assets/resources/import/58/58e95b27-9ff9-4d8c-b814-82ea5b6d4638.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/13302,,4ek24ZG6JMX62utMejS90r,assets/resources/import/4e/4e936e19-1ba2-4c5f-adae-b4c7a34bdd2b.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/13303,,e358jyNYFOMYLgRHE4ypSk,assets/resources/import/e3/e3e7c8f2-3581-4e31-82e0-447138ca94a4.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/2201,,edr53fZNJBBbwXucuXbQqC,assets/resources/import/ed/edaf9ddf-64d2-4105-bc17-b9cb976d0a82.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/2202,,cb2gkjYRJP5LFoQWb0RWn2,assets/resources/import/cb/cbda0923-6112-4fe4-b168-4166f44569f6.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/2203,,c5G/B5BUtO27Wlls9Dcf3K,assets/resources/import/c5/c51bf079-054b-4edb-b5a5-96cf4371fdca.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/3201,,24WuqmFvxDdIokkMXPUe1c,assets/resources/import/24/245aeaa6-16fc-4374-8a24-90c5cf51ed5c.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/3202,,7e/u27/5lFsoTyASJcGY//,assets/resources/import/7e/7efeedbb-ff99-45b2-84f2-01225c198fff.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/3203,,dcGZcldudH5bqOCaF5MGF4,assets/resources/import/dc/dc199725-76e7-47e5-ba8e-09a179306178.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/4201,,24qlDq0f1OgZZLlkMRVeli,assets/resources/import/24/24aa50ea-d1fd-4e81-964b-96431155e962.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/4202,,3coKOcijBHAIT0z4yZNlJI,assets/resources/import/3c/3ca0a39c-8a30-4700-84f4-cf8c99365248.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/4203,,88fXNYqlxEtKJIBUMv2NkV,assets/resources/import/88/887d7358-aa5c-44b4-a248-05432fd8d915.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/5301,,47LIvUNypJdaomPKS7QO6H,assets/resources/import/47/472c8bd4-372a-4975-aa26-3ca4bb40ee87.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/5302,,74KrboOFpDFrTh4Pj7iw6g,assets/resources/import/74/742ab6e8-385a-4316-b4e1-e0f8fb8b0ea0.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/5303,,34mkZQklJLQrMbxi6Bs4fT,assets/resources/import/34/349a4650-9252-4b42-b31b-c62e81b387d3.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/6301,,90FgpUuqVKb5t9vKnoWV0k,assets/resources/import/90/90160a54-baa5-4a6f-9b7d-bca9e8595d24.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/6302,,cedcOPpK1NDqDWZUklnQ8X,assets/resources/import/ce/ce75c38f-a4ad-4d0e-a0d6-6549259d0f17.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/6303,,8d+6+pxxRMfasqE+VCYgOm,assets/resources/import/8d/8dfbafa9-c714-4c7d-ab2a-13e5426203a6.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/7301,,21yODpYoFEuYT3m3ZZDnxB,assets/resources/import/21/21c8e0e9-6281-44b9-84f7-9b76590e7c41.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/7302,,31JWLGPgBL7poJnJ84Jkwl,assets/resources/import/31/312562c6-3e00-4bee-9a09-9c9f38264c25.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/7303,,14rMwWm71Bj7Fg3qOoDbS2,assets/resources/import/14/14accc16-9bbd-418f-b160-dea3a80db4b6.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/8301,,39xNQ4HpRGSI1zu/ClM4pF,assets/resources/import/39/39c4d438-1e94-4648-8d73-bbf0a5338a45.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/8302,,32H8gQPNFIWrsc6GhchzYc,assets/resources/import/32/321fc810-3cd1-485a-bb1c-e8685c87361c.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/8303,,d9kRXuGG1AnrJeE69CLCKW,assets/resources/import/d9/d99115ee-186d-409e-b25e-13af422c2296.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/9301,,2b8T1niMRChpLkX/5y8cOI,assets/resources/import/2b/2bf13d67-88c4-4286-92e4-5ffe72f1c388.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/9302,,91WOT5QqVOyL3HvNCjWA1J,assets/resources/import/91/9158e4f9-42a5-4ec8-bdc7-bcd0a3580d49.json,0,,0
SkyCityPanel,Prefab/SkyCityPanel/build/9303,,3aDYQXhmhNKro4hV1X6z6c,assets/resources/import/3a/3a0d8417-8668-4d2a-ba38-855d57eb3e9c.json,0,,0
StarPlanPanel,Prefab/StarPlanPanel/StarPlanHeroItem,,0btvhixwVAFI3/5i1teU6c,assets/resources/import/0b/0bb6f862-c705-4014-8dff-e62d6d794e9c.json,0,,0
StarPlanPanel,Prefab/StarPlanPanel/StarPlanPre,,67aJLX9lRPOI99wn4d0JU9,assets/resources/import/67/676892d7-f654-4f38-8f7d-c27e1dd0953d.json,1,StarPlanPanel,0
StarPlanPanel,Prefab/StarPlanPanel/StarPlanSelectHeroPre,,4blymMzJ1EUpEv1UXQ9/Q2,assets/resources/import/4b/4b97298c-cc9d-4452-912f-d545d0f7f436.json,2,NewHeroActivityStarPlanSelectHeroPanel;StarPlanSelectHeroPanel,0
StarPlanPanel,Prefab/StarPlanPanel/StarPlanSuoPre,,d65MjbsDxCkoW5U5m6oX7h,assets/resources/import/d6/d6e4c8db-b03c-4292-85b9-5399baa17ee1.json,0,,0
StarPlanPanel,Prefab/StarPlanPanel/StarPlaneItem,,6dVWTwIV1IVbkD70RVGFf2,assets/resources/import/6d/6d5564f0-215d-4855-b903-ef44551857f6.json,0,,0
TalkPanel,Prefab/TalkPanel/talkPrefab,,0dKLtRSUNDjrumhmUWGdk4,assets/resources/import/0d/0d28bb51-4943-438e-bba6-86651619d938.json,1,TalkPanel,0
TaskPanel,Prefab/TaskPanel/ActiveRewardPreviewPre,,4a0NO44JVCZYMnaZmU6YL1,assets/resources/import/4a/4ad0d3b8-e095-4265-8327-699994e982f5.json,1,ActiveRewardPreviewPanel,0
TaskPanel,Prefab/TaskPanel/ActivityDetailsPre,,414RuQ/XtAvLpPcfa9/Eg4,assets/resources/import/41/41e11b90-fd7b-40bc-ba4f-71f6bdfc4838.json,1,ActivityDetailsPanel,0
TaskPanel,Prefab/TaskPanel/ActivityYiwuPre,,cbKAnn1L9Flq34ysmi2qYA,assets/resources/import/cb/cb2809e7-d4bf-4596-adf8-cac9a2daa600.json,1,ActivityyiwuPre,0
TaskPanel,Prefab/TaskPanel/ActivityYiwuTapPre,,64GspljVVHUZcNy0V2W+1j,assets/resources/import/64/641aca65-8d55-4751-970d-cb45765bed63.json,1,ActivityyiwuTapPre,0
TaskPanel,Prefab/TaskPanel/TaskCompletionTipsPre,,c2GlMuSHdFMrkgGVKCidHD,assets/resources/import/c2/c21a532e-4877-4532-b920-19528289d1c3.json,1,TaskCompletionTipsPanel,0
TaskPanel,Prefab/TaskPanel/TaskPre,,88Dy5caiJNjaBoedkHodvv,assets/resources/import/88/880f2e5c-6a22-4d8d-a068-79d907a1dbef.json,1,TaskPanel,0
TaskPanel,Prefab/TaskPanel/activityItemPrefab,,bbX88eX0hCsJ3ybZAW3nFe,assets/resources/import/bb/bb5fcf1e-5f48-42b0-9df2-6d9016de715e.json,1,TaskPanel,0
TaskPanel,Prefab/TaskPanel/dailyTaskItemPrefab,,f6KW0L7VlGn5hpjJ8rDwXZ,assets/resources/import/f6/f6296d0b-ed59-469f-9869-8c9f2b0f05d9.json,1,TaskPanel,0
TeachPlace,Prefab/TeachPlace/TeachAniNode,,9dKh6/cLlNTLRaXDGwrZiS,assets/resources/import/9d/9d2a1ebf-70b9-4d4c-b45a-5c31b0ad9892.json,0,,0
TeachPlace,Prefab/TeachPlace/TeachAniPanel,,39Gc4YdzNCFKYiccny1nLn,assets/resources/import/39/3919ce18-7733-4214-a622-71c9f2d672e7.json,1,TeachAniPanel,0
TeachPlace,Prefab/TeachPlace/TeachItemPre,,5aH4l5/JdDJpdDbXwvnocH,assets/resources/import/5a/5a1f8979-fc97-4326-9743-6d7c2f9e8707.json,1,TeachListPanel,0
TeachPlace,Prefab/TeachPlace/TeachListPre,,f6EyLabIZHArL7BvabZ6Mf,assets/resources/import/f6/f61322da-6c86-4702-b2fb-06f69b67a31f.json,1,TeachListPanel,0
TeachPlace,Prefab/TeachPlace/TeachPanel,,e3nEgxXwpKHr6UALkRw0zu,assets/resources/import/e3/e39c4831-5f0a-4a1e-be94-00b911c34cee.json,2,TeachListPanel;TeachPanel,0
TeachPlace,Prefab/TeachPlace/TeachRewardItem,,57buo+Yr5Kwqd6hHAhTW3d,assets/resources/import/57/576eea3e-62be-4ac2-a77a-8470214d6ddd.json,0,,0
TeachPlace,Prefab/TeachPlace/TeachTalk,,82Ff6G17hGhK2ACmvhgHhf,assets/resources/import/82/8215fe86-d7b8-4684-ad80-0a6be180785f.json,1,TeachTalkPanel,0
TeachPlace,Prefab/TeachPlace/TeachUseItemPre,,7dUFPFyAdKEZA9HRfALBdv,assets/resources/import/7d/7d5053c5-c807-4a11-903d-1d17c02c176f.json,0,,0
TreasurePanel,Prefab/TreasurePanel/BaptismDoublePre,,5aUXMeyl5DUoEUnaWB7Yya,assets/resources/import/5a/5a51731e-ca5e-4352-8114-9da581ed8c9a.json,1,BaptismDoublePanel,0
TreasurePanel,Prefab/TreasurePanel/BaptismGiftItem,,abpVvazRhFdZA1bFjxBRUa,assets/resources/import/ab/aba55bda-cd18-4575-9035-6c58f105151a.json,0,,0
TreasurePanel,Prefab/TreasurePanel/BaptismGiftPre,,f9OkO9W2tIu5QMpnx86agF,assets/resources/import/f9/f93a43bd-5b6b-48bb-940c-a67c7ce9a805.json,1,BaptismGiftPanel,0
TreasurePanel,Prefab/TreasurePanel/DragonBaptizePre,,3fhuTwCfdBj4YpMmheNHUf,assets/resources/import/3f/3f86e4f0-09f7-418f-8629-32685e34751f.json,1,DragonBaptizePanel,0
TreasurePanel,Prefab/TreasurePanel/DragonSkillSelectPre,,5dPrXlctFLH5qJIx1MC6zS,assets/resources/import/5d/5d3eb5e5-72d1-4b1f-9a89-231d4c0bacd2.json,1,DragonSkillSelectPanel,0
TreasurePanel,Prefab/TreasurePanel/DragonUpgradePre,,90/5ZZyG5MUZ0s2dlZyf+8,assets/resources/import/90/90ff9659-c86e-4c51-9d2c-d9d959c9ffbc.json,1,DragonUpgradePanel,0
TreasurePanel,Prefab/TreasurePanel/SealBtnItem,,c9EFKrCexG0blD9VFru0yH,assets/resources/import/c9/c91052ab-09ec-46d1-b943-f5516bbb4c87.json,0,,0
TreasurePanel,Prefab/TreasurePanel/SealCompletionTipsPre,,e719s0H7BPMr5BMLeYzOPZ,assets/resources/import/e7/e7d7db34-1fb0-4f32-be41-30b798cce3d9.json,1,SealCompletionTipsPanel,0
TreasurePanel,Prefab/TreasurePanel/SealItemPrefab,,156PjmlBNDO62zVaJ7J3Qt,assets/resources/import/15/15e8f8e6-9413-433b-adb3-55a27b27742d.json,0,,0
TreasurePanel,Prefab/TreasurePanel/TreasurePre,,3dTwVwd4BAlr7fUN3drw4/,assets/resources/import/3d/3d4f0570-7780-4096-bedf-50ddddaf0e3f.json,1,TreasurePanel,0
TreasurePanel,Prefab/TreasurePanel/UnsealAllRewardPre,,2a7tPAwAxLhZ5Ia6EXLLql,assets/resources/import/2a/2aeed3c0-c00c-4b85-9e48-6ba1172cbaa5.json,1,UnsealAllRewardPanel,0
TreasurePanel,Prefab/TreasurePanel/UnsealRewardPre,,13V7cp1OZKV4me89BA1e7o,assets/resources/import/13/1357b729-d4e6-4a57-899e-f3d040d5eee8.json,1,UnsealRewardPanel,0
UserInfo,Prefab/UserInfo/AccountSwitchPre,,03lf+CS3dD64NcjwEntSra,assets/resources/import/03/0395ff82-4b77-43eb-835c-8f0127b52ada.json,1,AccountSwitchPanel,0
UserInfo,Prefab/UserInfo/GameGongLue/CommonProblemPre,,44f6w/qF1Af4iVA5S0nsua,assets/resources/import/44/447fac3f-a85d-407f-8895-0394b49ecb9a.json,1,UserInfoGameGongLuePanel,0
UserInfo,Prefab/UserInfo/GameGongLue/GongLueBattleArrayPre,,98j1eP4nFKh6ogQkv9VeWX,assets/resources/import/98/988f578f-e271-4a87-aa20-424bfd55e597.json,1,UserInfoGameGongLuePanel,0
UserInfo,Prefab/UserInfo/GameGongLue/HeroBianQiangPre,,03mluQYQ1BoJEADzdQYaFc,assets/resources/import/03/039a5b90-610d-41a0-9100-0f375061a15c.json,1,UserInfoGameGongLuePanel,0
UserInfo,Prefab/UserInfo/GameGongLue/ResourceAcquisitionPre,,3b6tdBVsdP5Z7bLUfbnlJ7,assets/resources/import/3b/3bead741-56c7-4fe5-9edb-2d47db9e527b.json,1,UserInfoGameGongLuePanel,0
UserInfo,Prefab/UserInfo/GameGongLue/detailsItemPrafeb,,496LVdM/NPZLTHPvTcWDs5,assets/resources/import/49/49e8b55d-33f3-4f64-b4c7-3ef4dc583b39.json,0,,0
UserInfo,Prefab/UserInfo/GiftPackExchangePre,,57vi4BXrRPpb1dJ87Hu1WY,assets/resources/import/57/57be2e01-5eb4-4fa5-bd5d-27cec7bb5598.json,1,GiftPackExchangePanel,0
UserInfo,Prefab/UserInfo/KeFuPanel,,52nrKHI6NPmbhGkkjVQ9ZX,assets/resources/import/52/529eb287-23a3-4f99-b846-9248d543d657.json,1,KeFuPanel,0
UserInfo,Prefab/UserInfo/UserInfoChangeBirthdayPre,,90XM1cXV9AGohxOCfPrlHL,assets/resources/import/90/905ccd5c-5d5f-401a-8871-3827cfae51cb.json,1,UserInfoChangeBirthdayPanel,0
UserInfo,Prefab/UserInfo/UserInfoChangeDecorationPre,,f0jx1knshK8LUZqNsVBZJf,assets/resources/import/f0/f08f1d64-9ec8-4af0-b519-a8db1505925f.json,1,UserInfoChangeDecorationPanel,0
UserInfo,Prefab/UserInfo/UserInfoChangeLocationPre,,a8vE5TGEBHR6q9ovfq412C,assets/resources/import/a8/a8bc4e53-1840-4747-aabd-a2f7eae35d82.json,1,UserInfoChangeLocationPanel,0
UserInfo,Prefab/UserInfo/UserInfoChangeNamePre,,4byzlrau9NWq+98XzsWMJn,assets/resources/import/4b/4bcb396b-6aef-4d5a-afbd-f17cec58c267.json,2,GuildNoticePanel;UserInfoChangeNamePanel,0
UserInfo,Prefab/UserInfo/UserInfoChangeSexPre,,3cT/s+eyhI5a9l3ho3MnyB,assets/resources/import/3c/3c4ffb3e-7b28-48e5-af65-de1a37327c81.json,1,UserInfoChangeSexPanel,0
UserInfo,Prefab/UserInfo/UserInfoChangeSignaturePre,,6bwCHnGJlMqZr7FVyTiauT,assets/resources/import/6b/6bc021e7-1899-4ca9-9afb-155c9389ab93.json,1,UserInfoChangeSignaturePanel,0
UserInfo,Prefab/UserInfo/UserInfoFeedbackPre,,9bCZX8ovNAK48ZuWa5Es+x,assets/resources/import/9b/9b0995fc-a2f3-402b-8f19-b966b912cfb1.json,1,UserInfoFeedbackPanel,0
UserInfo,Prefab/UserInfo/UserInfoGameGongLuePre,,efifB8GZJBcqj1igWhFf3Q,assets/resources/import/ef/ef89f07c-1992-4172-a8f5-8a05a115fdd0.json,1,UserInfoGameGongLuePanel,0
UserInfo,Prefab/UserInfo/UserInfoHandFrameInfoPre,,e2SjafUWdGL689YlUu1q5q,assets/resources/import/e2/e24a369f-5167-462f-af3d-62552ed6ae6a.json,1,UserInfoHandFrameInfoPanel,0
UserInfo,Prefab/UserInfo/UserInfoHandItemPrefab,,3b8IytAoNFvZ84/SwxJRmc,assets/resources/import/3b/3bf08cad-0283-45bd-9f38-fd2c3125199c.json,0,,0
UserInfo,Prefab/UserInfo/UserInfoJuBaoPre,,49JJ8GBLtHkZQblC2iOo/M,assets/resources/import/49/49249f06-04bb-4791-941b-942da23a8fcc.json,1,UserInfoJuBaoPanel,0
UserInfo,Prefab/UserInfo/UserInfoPre,,13d0e+gEVLSLNV6zBw3sO/,assets/resources/import/13/137747be-8045-4b48-b355-eb3070dec3bf.json,1,UserInfoPanel,0
UserInfo,Prefab/UserInfo/UserInfoSystemSettingPre,,8eYnA0nuZDSZwoQ32Z9cLM,assets/resources/import/8e/8e627034-9ee6-4349-9c28-437d99f5c2cc.json,1,UserInfoSystemSettingPanel,0
UserInfo,Prefab/UserInfo/UserInfoTipsPre,,a4ua+b3aBBEoFLfZf04Ott,assets/resources/import/a4/a4b9af9b-dda0-4112-814b-7d97f4e0eb6d.json,1,UserInfoTipsPanel,0
UserInfo,Prefab/UserInfo/UserInfoTitleItemPrefab,,37bbzfQs1PMKjAKU8slNrB,assets/resources/import/37/376dbcdf-42cd-4f30-a8c0-294f2c94dac1.json,0,,0
WarPathPanel,Prefab/WarPathPanel/WarPathGrid,,6bv/9oJbVLAqFnmKeVj4DG,assets/resources/import/6b/6bbfff68-25b5-4b02-a167-98a7958f80c6.json,0,,0
WarPathPanel,Prefab/WarPathPanel/WarPathPre,,d1AFn3D69Eq4UxZq3thotI,assets/resources/import/d1/d10059f7-0faf-44ab-8531-66aded868b48.json,1,WarPathPanel,0
WarPathPanel,Prefab/WarPathPanel/WarPathSelectPre,,b6RTAiCvtLoI+mtufE5MtU,assets/resources/import/b6/b6453022-0afb-4ba0-8fa6-b6e7c4e4cb54.json,1,WarPathSelectPanel,0
WarPathPanel,Prefab/WarPathPanel/WarPathTransitionGrid,,f6BBUNCK9J/qOJFUKWN5MG,assets/resources/import/f6/f604150d-08af-49fe-a389-154296379306.json,0,,0
WarPathPanel,Prefab/WarPathPanel/WarPathTransitionItem,,bc0OWImXpESoWfwZFXj70J,assets/resources/import/bc/bcd0e588-997a-444a-859f-c191578fbd09.json,0,,0
WarPathPanel,Prefab/WarPathPanel/WarPathTransitionSelectPre,,a5Ja6yfLdPxY6OvBJVgzpL,assets/resources/import/a5/a525aeb2-7cb7-4fc5-8e8e-bc1255833a4b.json,1,WarPathTransitionSelectPanel,0
WarReport,Prefab/WarReport/WarReportCollectPanel,,e494I3il1NcICkfoG+VfGx,assets/resources/import/e4/e4f78237-8a5d-4d70-80a4-7e81be55f1b1.json,1,WarReportCollectPanel,0
WarReport,Prefab/WarReport/WarReportGeRenItem,,e3QtmS4stGOYVnFdmOzWoI,assets/resources/import/e3/e342d992-e2cb-4639-8567-15d98ecd6a08.json,0,,0
WarReport,Prefab/WarReport/WarReportItem,,db7VULDaRPEYADcv6OsjS5,assets/resources/import/db/dbed550b-0da4-4f11-8003-72fe8eb234b9.json,0,,0
WarReport,Prefab/WarReport/WarReportPanel,,6auVL8APhPmaQhN5Lq8o17,assets/resources/import/6a/6ab952fc-00f8-4f99-a421-3792eaf28d7b.json,1,WarReportPanel,0
WarReport,Prefab/WarReport/WarReportPersonalPanel,,10MK6lxA5HPqeAXHx6Bwc2,assets/resources/import/10/1030aea5-c40e-473e-a780-5c7c7a070736.json,1,WarReportPersonalPanel,0
