path,name,category,rect_transform_count,game_object_count,startup_score,startup_keywords,sample_node_names,large_rect_count
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20137.prefab,UIListItem_MemoryCard_Normal_20137,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20137|Card|BG|IMG|Down|Side|Image|Up|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20138.prefab,UIListItem_MemoryCard_Normal_20138,listitem,6,6,0,,UIListItem_MemoryCard_Normal_20138|Card|BG|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20139.prefab,UIListItem_MemoryCard_Normal_20139,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20139|Card|BG|IMG|Image|Down|Up|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20140.prefab,UIListItem_MemoryCard_Normal_20140,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20140|Card|BG|IMG|Image|Down|Up|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20141.prefab,UIListItem_MemoryCard_Normal_20141,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20141|Card|BG|IMG|Image|Down|Up|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20142.prefab,UIListItem_MemoryCard_Normal_20142,listitem,14,14,0,,UIListItem_MemoryCard_Normal_20142|Card|BG|Back|IMG|Image|UIListItem_BG01_Gray|Image|IMG|Image|Down|Up,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20143.prefab,UIListItem_MemoryCard_Normal_20143,listitem,11,11,0,,UIListItem_MemoryCard_Normal_20143|Card|BG|Back|IMG|Image|Back|IMG|Image|Frame|CommonParent,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20144.prefab,UIListItem_MemoryCard_Normal_20144,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20144|Card|BG|Back|IMG|Image|Back|IMG|Image|Up|Down|Frame,2
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20145.prefab,UIListItem_MemoryCard_Normal_20145,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20145|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20146.prefab,UIListItem_MemoryCard_Normal_20146,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20146|Card|BG|IMG|Up|Down|Frame|CommonParent,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20147.prefab,UIListItem_MemoryCard_Normal_20147,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20147|Card|BG|IMG|Up|Down|Frame|CommonParent,3
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20148.prefab,UIListItem_MemoryCard_Normal_20148,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20148|Card|BG|IMG|Up|Down|Light (1)|Frame|CommonParent,3
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20149.prefab,UIListItem_MemoryCard_Normal_20149,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20149|Card|BG|IMG|Up|Down|Side|Frame|CommonParent,3
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20150.prefab,UIListItem_MemoryCard_Normal_20150,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20150|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20151.prefab,UIListItem_MemoryCard_Normal_20151,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20151|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20152.prefab,UIListItem_MemoryCard_Normal_20152,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20152|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20153.prefab,UIListItem_MemoryCard_Normal_20153,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20153|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20154.prefab,UIListItem_MemoryCard_Normal_20154,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20154|Card|BG|Back|Image|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20155.prefab,UIListItem_MemoryCard_Normal_20155,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20155|Card|BG|IMG|Space|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20156.prefab,UIListItem_MemoryCard_Normal_20156,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20156|Card|BG|IMG|Image|Up|Down|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20157.prefab,UIListItem_MemoryCard_Normal_20157,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20157|Card|BG|Back|IMG|Light|Shadow|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20158.prefab,UIListItem_MemoryCard_Normal_20158,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20158|Card|BG|IMG|Image|Up|Down|Frame|CommonParent,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20159.prefab,UIListItem_MemoryCard_Normal_20159,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20159|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20160.prefab,UIListItem_MemoryCard_Normal_20160,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20160|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20161.prefab,UIListItem_MemoryCard_Normal_20161,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20161|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20162.prefab,UIListItem_MemoryCard_Normal_20162,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20162|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20163.prefab,UIListItem_MemoryCard_Normal_20163,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20163|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20164.prefab,UIListItem_MemoryCard_Normal_20164,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20164|Card|BG|Back|IMG|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20165.prefab,UIListItem_MemoryCard_Normal_20165,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20165|Card|BG|Back|Image|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20166.prefab,UIListItem_MemoryCard_Normal_20166,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20166|Card|BG|Back|Image|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20167.prefab,UIListItem_MemoryCard_Normal_20167,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20167|Card|BG|Back|Image|Light|IMG|Light (1)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20168.prefab,UIListItem_MemoryCard_Normal_20168,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20168|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20169.prefab,UIListItem_MemoryCard_Normal_20169,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20169|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20170.prefab,UIListItem_MemoryCard_Normal_20170,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20170|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20171.prefab,UIListItem_MemoryCard_Normal_20171,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20171|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20172.prefab,UIListItem_MemoryCard_Normal_20172,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20172|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20173.prefab,UIListItem_MemoryCard_Normal_20173,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20173|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20174.prefab,UIListItem_MemoryCard_Normal_20174,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20174|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20175.prefab,UIListItem_MemoryCard_Normal_20175,listitem,9,9,0,,UIListItem_MemoryCard_Normal_20175|Card|BG|Back|IMG|Light|IMG|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20176.prefab,UIListItem_MemoryCard_Normal_20176,listitem,12,12,0,,UIListItem_MemoryCard_Normal_20176|Card|BG|UIListItem_BG_DormitoryHall|Back|Image|Gradation_Up|Gradation_Down|Shadow|SkeletonGraphic (Mate04_SD)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20177.prefab,UIListItem_MemoryCard_Normal_20177,listitem,12,12,0,,UIListItem_MemoryCard_Normal_20177|Card|BG|UIListItem_BG_DormitoryHall|Back|Image|Gradation_Up|Gradation_Down|Shadow|SkeletonGraphic (Mate04_SD)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20501.prefab,UIListItem_MemoryCard_Normal_20501,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20501|Card|BG|UIListItem_BG_NatsuMatsuri_Night|Back|Gradation_Up|Gradation_Down|Chair|UIListItem_Customer_02|Shadow|Char|Frame,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20502.prefab,UIListItem_MemoryCard_Normal_20502,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20502|Card|BG|UIListItem_BG_NatsuMatsuri_Night|Back|Gradation_Up|Gradation_Down|Chair|UIListItem_Customer_04|Shadow|Char|Frame,2
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20503.prefab,UIListItem_MemoryCard_Normal_20503,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20503|Card|BG|UIListItem_BG_NatsuMatsuri_Night|Back|Gradation_Up|Gradation_Down|Chair|UIListItem_Customer_07|Shadow|Char|Frame,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20504.prefab,UIListItem_MemoryCard_Normal_20504,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20504|Card|BG|UIListItem_BG_NatsuMatsuri_Night|Back|Gradation_Up|Gradation_Down|Chair|UIListItem_Customer_08|Shadow|Char|Frame,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20505.prefab,UIListItem_MemoryCard_Normal_20505,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20505|Card|BG|UIListItem_BG_NatsuMatsuri_Night|Back|Gradation_Up|Gradation_Down|Chair|UIListItem_Customer_11|Shadow|Char|Frame,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20506.prefab,UIListItem_MemoryCard_Normal_20506,listitem,13,13,0,,UIListItem_MemoryCard_Normal_20506|Card|BG|UIListItem_BG_NatsuMatsuri_Night|Back|Gradation_Up|Gradation_Down|Chair|UIListItem_Customer_13|Shadow|Char|Frame,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20507.prefab,UIListItem_MemoryCard_Normal_20507,listitem,14,14,0,,UIListItem_MemoryCard_Normal_20507|Card|BG|UIListItem_BG_Beach_Afternoon|Back|Gradation_Up|Gradation_Up (1)|Gradation_Down|Gradation_Down (1)|Mate_1001_Summer01_SD_Ingame|Shadow|SkeletonGraphic (Mate01_SD),0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20508.prefab,UIListItem_MemoryCard_Normal_20508,listitem,14,14,0,,UIListItem_MemoryCard_Normal_20508|Card|BG|UIListItem_BG_Beach_Afternoon|Back|Gradation_Up|Gradation_Up (1)|Gradation_Down|Gradation_Down (1)|Mate_1005_SD_Summer01_Ingame|Shadow|SkeletonGraphic (Mate04_SD),0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20509.prefab,UIListItem_MemoryCard_Normal_20509,listitem,14,14,0,,UIListItem_MemoryCard_Normal_20509|Card|BG|UIListItem_BG_Beach_Afternoon|Back|Gradation_Up|Gradation_Up (1)|Gradation_Down|Gradation_Down (1)|Mate_1004_Summer01_SD_Ingame|'Shadow '|SkeletonGraphic (Mate04_SD),0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20510.prefab,UIListItem_MemoryCard_Normal_20510,listitem,14,14,0,,UIListItem_MemoryCard_Normal_20510|Card|BG|UIListItem_BG_Beach_Afternoon|Back|Gradation_Up|Gradation_Up (1)|Gradation_Down|Gradation_Down (1)|Mate_1002_Summer01_SD_Ingame|Shadow|SkeletonGraphic (Mate02_SD),0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20511.prefab,UIListItem_MemoryCard_Normal_20511,listitem,14,14,0,,UIListItem_MemoryCard_Normal_20511|Card|BG|UIListItem_BG_Beach_Afternoon|Back|Gradation_Up|Gradation_Up (1)|Gradation_Down|Gradation_Down (1)|Mate_1003_Summer01_SD_Ingame|Shadow|SkeletonGraphic (Mate03_SD),0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20512.prefab,UIListItem_MemoryCard_Normal_20512,listitem,7,7,0,,UIListItem_MemoryCard_Normal_20512|Card|BG|Back|IMG|Frame|CommonParent,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20513.prefab,UIListItem_MemoryCard_Normal_20513,listitem,26,26,0,,UIListItem_MemoryCard_Normal_20513|Card|BG|Back|IMG|Up|SideR|Down|SideL|Sprite|Sprite|Sprite (7),12
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20514.prefab,UIListItem_MemoryCard_Normal_20514,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20514|Card|BG|Back|IMG|Up|Down|Light (1)|Frame|CommonParent,3
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20515.prefab,UIListItem_MemoryCard_Normal_20515,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20515|Card|BG|IMG|Up|Down|Frame|CommonParent,3
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20516.prefab,UIListItem_MemoryCard_Normal_20516,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20516|Card|BG|BG|Image|Image (2)|Image (1)|New SkeletonGraphic|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20517.prefab,UIListItem_MemoryCard_Normal_20517,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20517|Card|BG|BG (1)|Image|Image (2)|Image (1)|New SkeletonGraphic|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20518.prefab,UIListItem_MemoryCard_Normal_20518,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20518|Card|BG|BG (1)|Image|Image (2)|Image (1)|New SkeletonGraphic|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20519.prefab,UIListItem_MemoryCard_Normal_20519,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20519|Card|BG|BG (1)|Image|Image (2)|Image (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20520.prefab,UIListItem_MemoryCard_Normal_20520,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20520|Card|BG|BG|Image|Image (2)|Image (1)|New SkeletonGraphic|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20521.prefab,UIListItem_MemoryCard_Normal_20521,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20521|Card|BG|BG|Back|Gradation_Up (1)|Gradation_Down|New SkeletonGraphic|Frame|CommonParent,1
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20522.prefab,UIListItem_MemoryCard_Normal_20522,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20522|Card|BG|BG|Image|Image (2)|Image (1)|New SkeletonGraphic|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20523.prefab,UIListItem_MemoryCard_Normal_20523,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20523|Card|BG|BG|Image|Image (2)|Image (1)|New SkeletonGraphic|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20524.prefab,UIListItem_MemoryCard_Normal_20524,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20524|Card|BG|Back (1)|Image|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20525.prefab,UIListItem_MemoryCard_Normal_20525,listitem,11,11,0,,UIListItem_MemoryCard_Normal_20525|Card|BG|Back_T|Back_B|Deco|Image|Image|Deco|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20526.prefab,UIListItem_MemoryCard_Normal_20526,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20526|Card|BG|Back_T|Image|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20527.prefab,UIListItem_MemoryCard_Normal_20527,listitem,6,6,0,,UIListItem_MemoryCard_Normal_20527|Card|BG|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20528.prefab,UIListItem_MemoryCard_Normal_20528,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20528|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20529.prefab,UIListItem_MemoryCard_Normal_20529,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20529|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20530.prefab,UIListItem_MemoryCard_Normal_20530,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20530|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20531.prefab,UIListItem_MemoryCard_Normal_20531,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20531|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20532.prefab,UIListItem_MemoryCard_Normal_20532,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20532|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20533.prefab,UIListItem_MemoryCard_Normal_20533,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20533|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20534.prefab,UIListItem_MemoryCard_Normal_20534,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20534|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20535.prefab,UIListItem_MemoryCard_Normal_20535,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20535|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20536.prefab,UIListItem_MemoryCard_Normal_20536,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20536|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20537.prefab,UIListItem_MemoryCard_Normal_20537,listitem,8,8,0,,UIListItem_MemoryCard_Normal_20537|Card|BG|BG|BG (1)|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20538.prefab,UIListItem_MemoryCard_Normal_20538,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20538|Card|BG|BG (1)|Image|Image (1)|Mate_1003_SchoolUniform01_SD_Ingame|SkeletonGraphic (Mate03_SD)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20539.prefab,UIListItem_MemoryCard_Normal_20539,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20539|Card|BG|BG (1)|Image|Image (1)|Mate_1004_SchoolUnifom01_SD_Ingame|SkeletonGraphic (Mate04_SD)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20540.prefab,UIListItem_MemoryCard_Normal_20540,listitem,10,10,0,,UIListItem_MemoryCard_Normal_20540|Card|BG|BG (1)|Image|Image (1)|Mate_1007_SD_SchoolUniform01_Ingame|SkeletonGraphic (Mate01_SD)|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20541.prefab,UIListItem_MemoryCard_Normal_20541,listitem,6,6,0,,UIListItem_MemoryCard_Normal_20541|Card|BG|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20542.prefab,UIListItem_MemoryCard_Normal_20542,listitem,6,6,0,,UIListItem_MemoryCard_Normal_20542|Card|BG|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20543.prefab,UIListItem_MemoryCard_Normal_20543,listitem,6,6,0,,UIListItem_MemoryCard_Normal_20543|Card|BG|Image|Frame|CommonParent,0
Assets/Resources/prefabs/ui/listitem/memorycard/cards/normal/UIListItem_MemoryCard_Normal_20544.prefab,UIListItem_MemoryCard_Normal_20544,listitem,6,6,0,,UIListItem_MemoryCard_Normal_20544|Card|BG|Image|Frame|CommonParent,0
