_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes
2348,30351490,2,1,gal_name_33,10301,,,0,,,30351500,gal_favor_text_30351490,,,1,,0,,,1,-1,157950
2349,30351500,2,1,,10301,,,0,,,30351510,gal_favor_text_30351500,,,2,,0,,,1,-1,157950
2350,30351510,2,1,,10301,,,0,,,30351520,gal_favor_text_30351510,,,2,,0,,,1,-1,157950
2351,30351520,2,1,gal_name_03,10301,,,0,,,30351530,gal_favor_text_30351520,,,1,,0,,,1,-1,157950
2352,30351530,2,1,,10301,,,0,,,30351540,gal_favor_text_30351530,,,2,,0,,,1,-1,157950
2353,30351540,2,1,gal_name_33,10301,,,0,,,30351550,gal_favor_text_30351540,,,1,,0,,,1,-1,157950
2354,30351550,2,1,,10301,,,0,,,30351560,gal_favor_text_30351550,,,2,,0,,,1,-1,157950
2355,30351560,2,1,player_name,10301,,,0,,,30351570,gal_favor_text_30351560,,,1,,0,,,1,-1,157950
2356,30351570,2,1,gal_name_33,10301,,,0,,,30351580,gal_favor_text_30351570,,,1,,0,,,1,-1,157950
2357,30351580,2,1,,10301,,,0,,,30351590,gal_favor_text_30351580,,,2,,0,,,1,-1,157950
2358,30351590,2,1,gal_name_03,10301,,,0,,,30351600,gal_favor_text_30351590,,,1,,0,,,1,-1,157950
2359,30351600,2,1,player_name,10301,,,0,,,30351610,gal_favor_text_30351600,,,1,,0,,,1,-1,157950
2360,30351610,2,1,gal_name_03,10301,,,0,,,30351620,gal_favor_text_30351610,,,1,,0,,,1,-1,157950
2361,30351620,2,1,,10301,,,0,,,30351630,gal_favor_text_30351620,,,2,,0,,,1,-1,157950
2362,30351630,2,1,,10301,,,0,,,30351640,gal_favor_text_30351630,,,2,,0,,,1,-1,157950
2363,30351640,2,1,,10301,,,0,,,30351650,gal_favor_text_30351640,,,2,,0,,,1,-1,157950
2364,30351650,2,1,,10301,,,0,,,30351660,gal_favor_text_30351650,,,2,,0,,,1,-1,157950
2365,30351660,2,1,player_name,10301,,,0,,,30351670,gal_favor_text_30351660,,,1,,0,,,1,-1,157950
2366,30351670,2,1,,10301,,,0,,,30351680,gal_favor_text_30351670,,,2,,0,,,1,-1,157950
2367,30351680,2,1,gal_name_03,10301,,,0,,,30351690,gal_favor_text_30351680,,,1,,0,,,1,-1,157950
2368,30351690,2,1,,10301,,,0,,,30351700,gal_favor_text_30351690,,,2,,0,,,1,-1,157950
2369,30351700,2,1,player_name,10301,,,0,,,30351710,gal_favor_text_30351700,,,1,,0,,,1,-1,157950
2370,30351710,2,1,,10301,,,0,,,30351720,gal_favor_text_30351710,,,2,,0,,,1,-1,157950
2371,30351720,2,1,,10301,,,0,,,30351730,gal_favor_text_30351720,,,2,,0,,,1,-1,157950
2372,30351730,2,1,,10301,,,0,,,30351740,gal_favor_text_30351730,,,2,,0,,,1,-1,157950
2373,30351740,2,1,player_name,10301,,,0,,,30351750,gal_favor_text_30351740,,,1,,0,,,1,-1,157950
2374,30351750,2,1,gal_name_03,10301,,,0,,,30351760,gal_favor_text_30351750,,,1,,0,,,1,-1,157950
2375,30351760,2,1,gal_name_03,10301,,,0,,,30351770,gal_favor_text_30351760,,,1,,0,,,1,-1,157950
2376,30351770,2,1,player_name,10301,,,0,,,30351780,gal_favor_text_30351770,,,1,,0,,,1,-1,157950
2377,30351780,2,1,gal_name_03,10301,,,0,,,30351790,gal_favor_text_30351780,,,1,,0,,,1,-1,157950
2378,30351790,2,1,,10301,,,0,,,30351800,gal_favor_text_30351790,,,2,,0,,,1,-1,157950
2379,30351800,2,1,player_name,10301,,,0,,,30351810,gal_favor_text_30351800,,,1,,0,,,1,-1,157950
2380,30351810,2,1,gal_name_03,10301,,,0,,,30351820,gal_favor_text_30351810,,,1,,0,,,1,-1,157950
2381,30351820,2,1,,10301,,,0,,,30351830,gal_favor_text_30351820,,,2,,0,,,1,-1,157950
2382,30351830,2,1,,10301,,,0,,,30351840,gal_favor_text_30351830,,,2,,0,,,1,-1,157950
2383,30351840,2,1,,10301,,,0,,,30351850,gal_favor_text_30351840,,,2,,0,,,1,-1,157950
2384,30351850,2,1,gal_name_03,10301,,,0,,,30351860,gal_favor_text_30351850,,,1,,0,,,1,-1,157950
2385,30351860,2,1,gal_name_03,10301,,,0,,,30351870,gal_favor_text_30351860,,,1,,0,,,1,-1,157950
2386,30351870,2,1,player_name,10301,,,0,,,30351880,gal_favor_text_30351870,,,1,,0,,,1,-1,157950
2387,30351880,2,1,,10301,,,0,,,30351890,gal_favor_text_30351880,,,2,,0,,,1,-1,157950
2388,30351890,2,1,gal_name_03,10301,,,0,,,30351900,gal_favor_text_30351890,,,1,,0,,,1,-1,157950
2389,30351900,2,1,gal_name_03,10301,,,0,,,30351910,gal_favor_text_30351900,,,1,,0,,,1,-1,157950
2390,30351910,2,1,player_name,10301,,,0,,,30351920,gal_favor_text_30351910,,,1,,0,,,1,-1,157950
2391,30351920,2,1,gal_name_03,10301,,,0,,,30351930,gal_favor_text_30351920,,,1,,0,,,1,-1,157950
2392,30351930,2,1,,10301,,,0,,,30351940,gal_favor_text_30351930,,,2,,0,,,1,-1,157950
2393,30351940,2,1,player_name,10301,,,0,,,30351950,gal_favor_text_30351940,,,1,,0,,,1,-1,157950
2394,30351950,2,1,,10301,,,0,,,30351960,gal_favor_text_30351950,,,2,,0,,,1,-1,157950
2395,30351960,2,1,player_name,10301,,,0,,,30351970,gal_favor_text_30351960,,,1,,0,,,1,-1,157950
2396,30351970,2,1,,10301,,,0,,,30351980,gal_favor_text_30351970,,,2,,0,,,1,-1,157950
2397,30351980,2,1,gal_name_03,10301,,,0,,,30351990,gal_favor_text_30351980,,,1,,0,,,1,-1,157950
2398,30351990,2,1,player_name,10301,,,0,,,30352000,gal_favor_text_30351990,,,1,,0,,,1,-1,157950
2399,30352000,2,1,,10301,,,0,,,30352010,gal_favor_text_30352000,,,2,,0,,,1,-1,157950
2400,30352010,2,1,,10301,,,0,,,30352020,gal_favor_text_30352010,,,2,,0,,,1,-1,157950
2401,30352020,2,1,gal_name_03,10301,,,0,,,30352030,gal_favor_text_30352020,,,1,,0,,,1,-1,157950
2402,30352030,2,1,,10301,,,0,,,30352040,gal_favor_text_30352030,,,2,,0,,,1,-1,157950
2403,30352040,2,1,player_name,10301,,,0,,,30352050,gal_favor_text_30352040,,,1,,0,,,1,-1,157950
2404,30352050,2,1,gal_name_03,10301,,,0,,,30352060,gal_favor_text_30352050,,,1,,0,,,1,-1,157950
2405,30352060,2,1,player_name,10301,,,0,,,30352070,gal_favor_text_30352060,,,1,,0,,,1,-1,157950
2406,30352070,2,1,gal_name_03,10301,,,0,,,30352080,gal_favor_text_30352070,,,1,,0,,,1,-1,157950
2407,30352080,2,1,player_name,10301,,,0,,,30352090,gal_favor_text_30352080,,,1,,0,,,1,-1,157950
2408,30352090,2,1,gal_name_03,10301,,,0,,,30352100,gal_favor_text_30352090,,,1,,0,,,1,-1,157950
2409,30352100,2,1,gal_name_03,10301,,,0,,,30352110,gal_favor_text_30352100,,,1,,0,,,1,-1,157950
2410,30352110,2,1,player_name,10301,,,0,,,30352120,gal_favor_text_30352110,,,1,,0,,,1,-1,157950
2411,30352120,2,1,,10301,,,0,,,-1,gal_favor_text_30352120,,,2,,0,,,1,-1,157950
2412,30410010,2,1,,10401,,,0,,,30410020,gal_favor_text_30410010,,,2,,2,gal_bg_room_1,gal_bg_room_1,1,-1,157950
2413,30410020,2,1,gal_name_04,10401,,,0,,,30410030,gal_favor_text_30410020,,,1,,0,,,1,-1,157950
2414,30410030,2,1,player_name,10401,,,0,,,30410040,gal_favor_text_30410030,,,1,,0,,,1,-1,157950
2415,30410040,2,1,gal_name_04,10401,,,0,,,30410050,gal_favor_text_30410040,,,1,,0,,,1,-1,157950
2416,30410050,2,1,gal_name_04,10401,,,0,,,30410060,gal_favor_text_30410050,,,1,,0,,,1,-1,157950
2417,30410060,2,1,player_name,10401,,,0,,,30410070,gal_favor_text_30410060,,,1,,0,,,1,-1,157950
2418,30410070,2,1,player_name,10401,,,0,,,30410080,gal_favor_text_30410070,,,1,,0,,,1,-1,157950
2419,30410080,2,1,gal_name_04,10401,,,0,,,30410090,gal_favor_text_30410080,,,1,,0,,,1,-1,157950
2420,30410090,2,1,player_name,10401,,,0,,,30410100,gal_favor_text_30410090,,,1,,0,,,1,-1,157950
2421,30410100,2,1,gal_name_04,10401,,,0,,,30410110,gal_favor_text_30410100,,,1,,0,,,1,-1,157950
2422,30410110,2,1,player_name,10401,,,0,,,30410120,gal_favor_text_30410110,,,1,,0,,,1,-1,157950
2423,30410120,2,1,gal_name_04,10401,,,0,,,30410130,gal_favor_text_30410120,,,1,,0,,,1,-1,157950
2424,30410130,2,1,gal_name_04,10401,,,0,,,30410140,gal_favor_text_30410130,,,1,,0,,,1,-1,157950
2425,30410140,2,1,gal_name_04,10401,,,0,,,30410150,gal_favor_text_30410140,,,1,,0,,,1,-1,157950
2426,30410150,2,1,gal_name_04,10401,,,0,,,30410160,gal_favor_text_30410150,,,1,,0,,,1,-1,157950
2427,30410160,2,1,player_name,10401,,,0,,,30410170,gal_favor_text_30410160,,,1,,0,,,1,-1,157950
2428,30410170,2,1,gal_name_04,10401,,,0,,,30410180,gal_favor_text_30410170,,,1,,0,,,1,-1,157950
2429,30410180,2,1,gal_name_17,10401,,,0,,,30410190,gal_favor_text_30410180,,,1,,0,,,1,-1,157950
2430,30410190,2,1,gal_name_04,10401,,,0,,,30410200,gal_favor_text_30410190,,,1,,0,,,1,-1,157950
2431,30410200,2,1,gal_name_04,10401,,,0,,,30410210,gal_favor_text_30410200,,,1,,0,,,1,-1,157950
2432,30410210,2,1,gal_name_04,10401,,,0,,,30410220,gal_favor_text_30410210,,,1,,0,,,1,-1,157950
2433,30410220,2,1,gal_name_04,10401,,,0,,,30410230,gal_favor_text_30410220,,,1,,0,,,1,-1,157950
2434,30410230,2,1,player_name,10401,,,0,,,30410240,gal_favor_text_30410230,,,1,,0,,,1,-1,157950
2435,30410240,2,1,gal_name_04,10401,,,0,,,30410250,gal_favor_text_30410240,,,1,,0,,,1,-1,157950
2436,30410250,2,1,player_name,10401,,,0,,,30410260,gal_favor_text_30410250,,,1,,0,,,1,-1,157950
2437,30410260,2,1,gal_name_04,10401,,,0,,,30410270,gal_favor_text_30410260,,,1,,0,,,1,-1,157950
2438,30410270,2,1,gal_name_04,10401,,,0,,,30410280,gal_favor_text_30410270,,,1,,0,,,1,-1,157950
2439,30410280,2,1,player_name,10401,,,0,,,30410290,gal_favor_text_30410280,,,1,,0,,,1,-1,157950
2440,30410290,2,1,gal_name_04,10401,,,0,,,30410300,gal_favor_text_30410290,,,1,,0,,,1,-1,157950
2441,30410300,2,1,player_name,10401,,,0,,,30410310,gal_favor_text_30410300,,,1,,0,,,1,-1,157950
2442,30410310,2,1,gal_name_04,10401,,,0,,,30410320,gal_favor_text_30410310,,,1,,0,,,1,-1,157950
2443,30410320,2,1,player_name,10401,,,0,,,30410330,gal_favor_text_30410320,,,1,,0,,,1,-1,157950
2444,30410330,2,1,gal_name_04,10401,,,0,,,30410340,gal_favor_text_30410330,,,1,,0,,,1,-1,157950
2445,30410340,2,1,gal_name_04,10401,,,0,,,30410350,gal_favor_text_30410340,,,1,,0,,,1,-1,157950
2446,30410350,2,1,player_name,10401,,,0,,,30410360,gal_favor_text_30410350,,,1,,0,,,1,-1,157950
2447,30410360,2,1,player_name,10401,,,0,,,30410370,gal_favor_text_30410360,,,1,,0,,,1,-1,157950
2448,30410370,2,1,gal_name_04,10401,,,0,,,30410380,gal_favor_text_30410370,,,1,,0,,,1,-1,157950
2449,30410380,2,1,gal_name_04,10401,,,0,,,30410390,gal_favor_text_30410380,,,1,,0,,,1,-1,157950
2450,30410390,2,1,player_name,10401,,,0,,,30410400,gal_favor_text_30410390,,,1,,0,,,1,-1,157950
2451,30410400,2,1,gal_name_04,10401,,,0,,,30410410,gal_favor_text_30410400,,,1,,0,,,1,-1,157950
2452,30410410,2,1,player_name,10401,,,0,,,30410420,gal_favor_text_30410410,,,1,,0,,,1,-1,157950
2453,30410420,2,1,player_name,10401,,,0,,,30410430,gal_favor_text_30410420,,,1,,0,,,1,-1,157950
2454,30410430,2,1,gal_name_04,10401,,,0,,,30410440,gal_favor_text_30410430,,,1,,0,,,1,-1,157950
2455,30410440,2,1,gal_name_04,10401,,,0,,,30410450,gal_favor_text_30410440,,,1,,0,,,1,-1,157950
2456,30410450,2,1,gal_name_04,10401,,,0,,,30410460,gal_favor_text_30410450,,,1,,0,,,1,-1,157950
2457,30410460,2,1,player_name,10401,,,0,,,30410470,gal_favor_text_30410460,,,1,,0,,,1,-1,157950
2458,30410470,2,1,gal_name_04,10401,,,0,,,30410480,gal_favor_text_30410470,,,1,,0,,,1,-1,157950
2459,30410480,2,1,player_name,10401,,,0,,,30410490,gal_favor_text_30410480,,,1,,0,,,1,-1,157950
2460,30410490,2,1,gal_name_04,10401,,,0,,,30410500,gal_favor_text_30410490,,,1,,0,,,1,-1,157950
2461,30410500,2,1,gal_name_04,10401,,,0,,,30410510,gal_favor_text_30410500,,,1,,0,,,1,-1,157950
2462,30410510,2,1,player_name,10401,,,0,,,30410520,gal_favor_text_30410510,,,1,,0,,,1,-1,157950
2463,30410520,2,1,gal_name_04,10401,,,0,,,30410530,gal_favor_text_30410520,,,1,,0,,,1,-1,157950
2464,30410530,2,1,player_name,10401,,,0,,,30410540,gal_favor_text_30410530,,,1,,0,,,1,-1,157950
2465,30410540,2,1,gal_name_04,10401,,,0,,,30410550,gal_favor_text_30410540,,,1,,0,,,1,-1,157950
2466,30410550,2,1,player_name,10401,,,0,,,30410560,gal_favor_text_30410550,,,1,,0,,,1,-1,157950
2467,30410560,2,1,gal_name_04,10401,,,0,,,30410570,gal_favor_text_30410560,,,1,,0,,,1,-1,157950
2468,30410570,2,1,player_name,10401,,,0,,,30410580,gal_favor_text_30410570,,,1,,0,,,1,-1,157950
2469,30410580,2,1,gal_name_04,10401,,,0,,,30410590,gal_favor_text_30410580,,,1,,0,,,1,-1,157950
2470,30410590,2,1,player_name,10401,,,0,,,30410600,gal_favor_text_30410590,,,1,,0,,,1,-1,157950
2471,30410600,2,1,player_name,10401,,,0,,,30410610,gal_favor_text_30410600,,,1,,0,,,1,-1,157950
2472,30410610,2,1,gal_name_04,10401,,,0,,,30410620,gal_favor_text_30410610,,,1,,0,,,1,-1,157950
2473,30410620,2,1,player_name,10401,,,0,,,30410630,gal_favor_text_30410620,,,1,,0,,,1,-1,157950
2474,30410630,2,1,gal_name_04,10401,,,0,,,30410640,gal_favor_text_30410630,,,1,,0,,,1,-1,157950
2475,30410640,2,1,gal_name_04,10401,,,0,,,30410650,gal_favor_text_30410640,,,1,,0,,,1,-1,157950
2476,30410650,2,1,gal_name_04,10401,,,0,,,30410660,gal_favor_text_30410650,,,1,,0,,,1,-1,157950
2477,30410660,2,1,gal_name_04,10401,,,0,,,30410670,gal_favor_text_30410660,,,1,,0,,,1,-1,157950
2478,30410670,2,1,player_name,10401,,,0,,,30410680,gal_favor_text_30410670,,,1,,0,,,1,-1,157950
2479,30410680,2,1,gal_name_04,10401,,,0,,,30410690,gal_favor_text_30410680,,,1,,0,,,1,-1,157950
2480,30410690,2,1,gal_name_04,10401,,,0,,,30410700,gal_favor_text_30410690,,,1,,0,,,1,-1,157950
2481,30410700,2,1,gal_name_04,10401,,,0,,,30410710,gal_favor_text_30410700,,,1,,0,,,1,-1,157950
2482,30410710,2,1,player_name,10401,,,0,,,30410720,gal_favor_text_30410710,,,1,,0,,,1,-1,157950
2483,30410720,2,1,gal_name_04,10401,,,0,,,30410730,gal_favor_text_30410720,,,1,,0,,,1,-1,157950
2484,30410730,2,1,gal_name_04,10401,,,0,,,30410740,gal_favor_text_30410730,,,1,,0,,,1,-1,157950
2485,30410740,2,1,gal_name_04,10401,,,0,,,30410750,gal_favor_text_30410740,,,1,,0,,,1,-1,157950
2486,30410750,2,1,player_name,10401,,,0,,,30410760,gal_favor_text_30410750,,,1,,0,,,1,-1,157950
2487,30410760,2,1,gal_name_04,10401,,,0,,,30410770,gal_favor_text_30410760,,,1,,0,,,1,-1,157950
2488,30410770,2,1,gal_name_04,10401,,,0,,,30410780,gal_favor_text_30410770,,,1,,0,,,1,-1,157950
2489,30410780,2,1,player_name,10401,,,0,,,30410790,gal_favor_text_30410780,,,1,,0,,,1,-1,157950
2490,30410790,2,1,player_name,10401,,,0,,,30410800,gal_favor_text_30410790,,,1,,0,,,1,-1,157950
2491,30410800,2,1,player_name,10401,,,0,,,30410810,gal_favor_text_30410800,,,1,,0,,,1,-1,157950
2492,30410810,2,1,gal_name_04,10401,,,0,,,30410820,gal_favor_text_30410810,,,1,,0,,,1,-1,157950
2493,30410820,2,1,,10401,,,0,,,30410830,gal_favor_text_30410820,,,2,,0,,,1,-1,157950
2494,30410830,2,1,gal_name_04,10401,,,0,,,30410840,gal_favor_text_30410830,,,1,,0,,,1,-1,157950
2495,30410840,2,1,player_name,10401,,,0,,,30410850,gal_favor_text_30410840,,,1,,0,,,1,-1,157950
2496,30410850,2,1,player_name,10401,,,0,,,30410860,gal_favor_text_30410850,,,1,,0,,,1,-1,157950
2497,30410860,2,1,gal_name_04,10401,,,0,,,30410870,gal_favor_text_30410860,,,1,,0,,,1,-1,157950
2498,30410870,2,1,player_name,10401,,,0,,,30410880,gal_favor_text_30410870,,,1,,0,,,1,-1,157950
2499,30410880,2,1,gal_name_04,10401,,,0,,,30410890,gal_favor_text_30410880,,,1,,0,,,1,-1,157950
2500,30410890,2,1,player_name,10401,,,0,,,30410900,gal_favor_text_30410890,,,1,,0,,,1,-1,157950
2501,30410900,2,1,gal_name_04,10401,,,0,,,30410910,gal_favor_text_30410900,,,1,,0,,,1,-1,157950
2502,30410910,2,1,player_name,10401,,,0,,,30410920,gal_favor_text_30410910,,,1,,0,,,1,-1,157950
2503,30410920,2,1,player_name,10401,,,0,,,30410930,gal_favor_text_30410920,,,1,,0,,,1,-1,157950
2504,30410930,2,1,player_name,10401,,,0,,,30410940,gal_favor_text_30410930,,,1,,0,,,1,-1,157950
2505,30410940,2,1,player_name,10401,,,0,,,30410950,gal_favor_text_30410940,,,1,,0,,,1,-1,157950
2506,30410950,2,1,gal_name_04,10401,,,0,,,30410960,gal_favor_text_30410950,,,1,,0,,,1,-1,157950
2507,30410960,2,1,player_name,10401,,,0,,,30410970,gal_favor_text_30410960,,,1,,0,,,1,-1,157950
2508,30410970,2,1,gal_name_04,10401,,,0,,,30410980,gal_favor_text_30410970,,,1,,0,,,1,-1,157950
2509,30410980,2,1,player_name,10401,,,0,,,-1,gal_favor_text_30410980,,,1,,0,,,1,-1,157950
2510,30420010,2,1,,10401,,,0,,,30420020,gal_favor_text_30420010,,,2,,2,gal_bg_street_2,gal_bg_room_1,1,-1,157950
2511,30420020,2,1,,10401,,,0,,,30420030,gal_favor_text_30420020,,,2,,0,,,1,-1,157950
2512,30420030,2,1,,10401,,,0,,,30420040,gal_favor_text_30420030,,,2,,0,,,1,-1,157950
2513,30420040,2,1,player_name,10401,,,0,,,30420050,gal_favor_text_30420040,,,1,,0,,,1,-1,157950
2514,30420050,2,1,player_name,10401,,,0,,,30420060,gal_favor_text_30420050,,,1,,0,,,1,-1,157950
2515,30420060,2,1,gal_name_04,10401,,,0,,,30420070,gal_favor_text_30420060,,,1,,0,,,1,-1,157950
2516,30420070,2,1,player_name,10401,,,0,,,30420080,gal_favor_text_30420070,,,1,,0,,,1,-1,157950
2517,30420080,2,1,gal_name_04,10401,,,0,,,30420090,gal_favor_text_30420080,,,1,,0,,,1,-1,157950
2518,30420090,2,1,,10401,,,0,,,30420100,gal_favor_text_30420090,,,2,,0,,,1,-1,157950
2519,30420100,2,1,player_name,10401,,,0,,,30420110,gal_favor_text_30420100,,,1,,0,,,1,-1,157950
2520,30420110,2,1,gal_name_04,10401,,,0,,,30420120,gal_favor_text_30420110,,,1,,0,,,1,-1,157950
2521,30420120,2,1,gal_name_04,10401,,,0,,,30420130,gal_favor_text_30420120,,,1,,0,,,1,-1,157950
2522,30420130,2,1,,10401,,,0,,,30420140,gal_favor_text_30420130,,,2,,0,,,1,-1,157950
2523,30420140,2,1,gal_name_30,10401,,,0,,,30420150,gal_favor_text_30420140,,,1,,0,,,1,-1,157950
2524,30420150,2,1,,10401,,,0,,,30420160,gal_favor_text_30420150,,,2,,0,,,1,-1,157950
2525,30420160,2,1,gal_name_04,10401,,,0,,,30420170,gal_favor_text_30420160,,,1,,0,,,1,-1,157950
2526,30420170,2,1,,10401,,,0,,,30420180,gal_favor_text_30420170,,,2,,0,,,1,-1,157950
2527,30420180,2,1,gal_name_26,10401,,,0,,,30420190,gal_favor_text_30420180,,,1,,0,,,1,-1,157950
2528,30420190,2,1,gal_name_04,10401,,,0,,,30420200,gal_favor_text_30420190,,,1,,0,,,1,-1,157950
2529,30420200,2,1,,10401,,,0,,,30420210,gal_favor_text_30420200,,,2,,0,,,1,-1,157950
2530,30420210,2,1,gal_name_04,10401,,,0,,,30420220,gal_favor_text_30420210,,,1,,0,,,1,-1,157950
2531,30420220,2,1,player_name,10401,,,0,,,30420230,gal_favor_text_30420220,,,1,,0,,,1,-1,157950
2532,30420230,2,1,,10401,,,0,,,30420240,gal_favor_text_30420230,,,2,,0,,,1,-1,157950
2533,30420240,2,1,,10401,,,0,,,30420250,gal_favor_text_30420240,,,2,,0,,,1,-1,157950
2534,30420250,2,1,gal_name_26,10401,,,0,,,30420260,gal_favor_text_30420250,,,1,,0,,,1,-1,157950
2535,30420260,2,1,,10401,,,0,,,30420270,gal_favor_text_30420260,,,2,,0,,,1,-1,157950
2536,30420270,2,1,player_name,10401,,,0,,,30420280,gal_favor_text_30420270,,,1,,0,,,1,-1,157950
2537,30420280,2,1,,10401,,,0,,,30420290,gal_favor_text_30420280,,,2,,0,,,1,-1,157950
2538,30420290,2,1,gal_name_04,10401,,,0,,,30420300,gal_favor_text_30420290,,,1,,0,,,1,-1,157950
2539,30420300,2,1,,10401,,,0,,,30420310,gal_favor_text_30420300,,,2,,0,,,1,-1,157950
2540,30420310,2,1,,10401,,,0,,,30420320,gal_favor_text_30420310,,,2,,0,,,1,-1,157950
2541,30420320,2,1,gal_name_26,10401,,,0,,,30420330,gal_favor_text_30420320,,,1,,0,,,1,-1,157950
2542,30420330,2,1,gal_name_26,10401,,,0,,,30420340,gal_favor_text_30420330,,,1,,0,,,1,-1,157950
2543,30420340,2,1,gal_name_04,10401,,,0,,,30420350,gal_favor_text_30420340,,,1,,0,,,1,-1,157950
2544,30420350,2,1,,10401,,,0,,,30420360,gal_favor_text_30420350,,,2,,0,,,1,-1,157950
2545,30420360,2,1,gal_name_04,10401,,,0,,,30420370,gal_favor_text_30420360,,,1,,0,,,1,-1,157950
2546,30420370,2,1,,10401,,,0,,,30420380,gal_favor_text_30420370,,,2,,0,,,1,-1,157950
2547,30420380,2,1,player_name,10401,,,0,,,30420390,gal_favor_text_30420380,,,1,,0,,,1,-1,157950
2548,30420390,2,1,gal_name_04,10401,,,0,,,30420400,gal_favor_text_30420390,,,1,,0,,,1,-1,157950
2549,30420400,2,1,,10401,,,0,,,30420410,gal_favor_text_30420400,,,2,,0,,,1,-1,157950
2550,30420410,2,1,gal_name_32,10401,,,0,,,30420420,gal_favor_text_30420410,,,1,,0,,,1,-1,157950
2551,30420420,2,1,,10401,,,0,,,30420430,gal_favor_text_30420420,,,2,,0,,,1,-1,157950
2552,30420430,2,1,gal_name_32,10401,,,0,,,30420440,gal_favor_text_30420430,,,1,,0,,,1,-1,157950
2553,30420440,2,1,gal_name_32,10401,,,0,,,30420450,gal_favor_text_30420440,,,1,,0,,,1,-1,157950
2554,30420450,2,1,gal_name_04,10401,,,0,,,30420460,gal_favor_text_30420450,,,1,,0,,,1,-1,157950
2555,30420460,2,1,gal_name_04,10401,,,0,,,30420470,gal_favor_text_30420460,,,1,,0,,,1,-1,157950
2556,30420470,2,1,gal_name_32,10401,,,0,,,30420480,gal_favor_text_30420470,,,1,,0,,,1,-1,157950
2557,30420480,2,1,,10401,,,0,,,30420490,gal_favor_text_30420480,,,2,,0,,,1,-1,157950
2558,30420490,2,1,,10401,,,0,,,30420500,gal_favor_text_30420490,,,2,,0,,,1,-1,157950
2559,30420500,2,1,gal_name_04,10401,,,0,,,30420510,gal_favor_text_30420500,,,1,,0,,,1,-1,157950
2560,30420510,2,1,player_name,10401,,,0,,,30420520,gal_favor_text_30420510,,,1,,0,,,1,-1,157950
2561,30420520,2,1,gal_name_04,10401,,,0,,,30420530,gal_favor_text_30420520,,,1,,0,,,1,-1,157950
2562,30420530,2,1,player_name,10401,,,0,,,30420540,gal_favor_text_30420530,,,1,,0,,,1,-1,157950
2563,30420540,2,1,gal_name_04,10401,,,0,,,30420550,gal_favor_text_30420540,,,1,,0,,,1,-1,157950
2564,30420550,2,1,,10401,,,0,,,30420560,gal_favor_text_30420550,,,2,,0,,,1,-1,157950
2565,30420560,2,1,player_name,10401,,,0,,,30420570,gal_favor_text_30420560,,,1,,0,,,1,-1,157950
2566,30420570,2,1,gal_name_04,10401,,,0,,,30420580,gal_favor_text_30420570,,,1,,0,,,1,-1,157950
2567,30420580,2,1,gal_name_04,10401,,,0,,,30420590,gal_favor_text_30420580,,,1,,0,,,1,-1,157950
2568,30420590,2,1,gal_name_04,10401,,,0,,,30420600,gal_favor_text_30420590,,,1,,0,,,1,-1,157950
2569,30420600,2,1,player_name,10401,,,0,,,30420610,gal_favor_text_30420600,,,1,,0,,,1,-1,157950
2570,30420610,2,1,player_name,10401,,,0,,,30420620,gal_favor_text_30420610,,,1,,0,,,1,-1,157950
2571,30420620,2,1,gal_name_04,10401,,,0,,,30420630,gal_favor_text_30420620,,,1,,0,,,1,-1,157950
2572,30420630,2,1,player_name,10401,,,0,,,30420640,gal_favor_text_30420630,,,1,,0,,,1,-1,157950
2573,30420640,2,1,,10401,,,0,,,30420650,gal_favor_text_30420640,,,2,,0,,,1,-1,157950
2574,30420650,2,1,gal_name_04,10401,,,0,,,30420660,gal_favor_text_30420650,,,1,,0,,,1,-1,157950
2575,30420660,2,1,,10401,,,0,,,30420670,gal_favor_text_30420660,,,2,,0,,,1,-1,157950
2576,30420670,2,1,player_name,10401,,,0,,,30420680,gal_favor_text_30420670,,,1,,0,,,1,-1,157950
2577,30420680,2,1,,10401,,,0,,,30420690,gal_favor_text_30420680,,,2,,0,,,1,-1,157950
2578,30420690,2,1,player_name,10401,,,0,,,30420700,gal_favor_text_30420690,,,1,,0,,,1,-1,157950
2579,30420700,2,1,gal_name_04,10401,,,0,,,30420710,gal_favor_text_30420700,,,1,,0,,,1,-1,157950
2580,30420710,2,1,player_name,10401,,,0,,,30420720,gal_favor_text_30420710,,,1,,0,,,1,-1,157950
2581,30420720,2,1,gal_name_04,10401,,,0,,,30420730,gal_favor_text_30420720,,,1,,0,,,1,-1,157950
2582,30420730,2,1,player_name,10401,,,0,,,30420740,gal_favor_text_30420730,,,1,,0,,,1,-1,157950
2583,30420740,2,1,gal_name_04,10401,,,0,,,30420750,gal_favor_text_30420740,,,1,,0,,,1,-1,157950
2584,30420750,2,1,player_name,10401,,,0,,,30420760,gal_favor_text_30420750,,,1,,0,,,1,-1,157950
2585,30420760,2,1,,10401,,,0,,,30420770,gal_favor_text_30420760,,,2,,0,,,1,-1,157950
2586,30420770,2,1,player_name,10401,,,0,,,30420780,gal_favor_text_30420770,,,1,,0,,,1,-1,157950
2587,30420780,2,1,gal_name_04,10401,,,0,,,30420790,gal_favor_text_30420780,,,1,,0,,,1,-1,157950
