id,category_name,sub_category_name,group_name,block_type,level,block_tier,production_diff,block_name,block_image,tail_raw_hex,tail_size,record_offset,source_file
1206114,Chapter02,PastaPot,Pasta,0,14,1,2056,BlockName_Lunaverde,Pasta1_14,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000234300000000000000000000000001000000cdcc4c3d0000204000004e4302000000ce0000000100000001000000,120,51684,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1206115,Chapter02,PastaPot,Pasta,0,15,1,2467,BlockName_VioletMoonlight,Pasta1_15,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000774302000000f70000000100000001000000,120,51904,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1107101,Chapter02,FishingRod,FishingRod,1,1,1,117,BlockName_FishingRod,Production_FishingRod1_1,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,52132,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1107102,Chapter02,FishingRod,FishingRod,1,2,1,260,BlockName_FishingRod,Production_FishingRod1_2,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,52372,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1107103,Chapter02,FishingRod,FishingRod,1,3,1,559,BlockName_FishingRod,Production_FishingRod1_3,0000000000000000000000001c0000005300000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,52612,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1107104,Chapter02,FishingRod,FishingRod,1,4,1,1053,BlockName_FishingRod,Production_FishingRod1_4,0000000000000000000000001f0000006300000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,52852,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1107105,Chapter02,FishingRod,FishingRod,1,5,1,1820,BlockName_FishingRod,Production_FishingRod1_5,000000000000000000000000200000006a00000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,53092,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1107106,Chapter02,FishingRod,FishingRod,1,6,1,2886,BlockName_FishingRod,Production_FishingRod1_6,000000000000000000000000210000007700000032000000140000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,53332,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207101,Chapter02,FishingRod,FishCook,0,1,1,9,BlockName_Sardine,FishingRod1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000004002000000020000000100000001000000,120,53572,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207102,Chapter02,FishingRod,FishCook,0,2,1,20,BlockName_Tardine,FishingRod1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,53800,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207103,Chapter02,FishingRod,FishCook,0,3,1,43,BlockName_Diniushi,FishingRod1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,54028,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207104,Chapter02,FishingRod,FishCook,0,4,1,81,BlockName_GrilledDiniushi,FishingRod1_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032000000050000000000a04000000000000000000000000001000000cdcc4c3d000020400000104102000000090000000100000001000000,120,54256,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207105,Chapter02,FishingRod,FishCook,0,5,1,140,BlockName_FishandChips,FishingRod1_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046000000050000000000104100000000000000000000000001000000cdcc4c3d0000204000007041020000000f0000000100000001000000,120,54492,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207106,Chapter02,FishingRod,FishCook,0,6,1,222,BlockName_FishSteak,FishingRod1_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610514000000050000000000604100000000000000000000000001000000cdcc4c3d000020400000b84102000000170000000100000001000000,120,54724,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207107,Chapter02,FishingRod,FishCook,0,7,1,331,BlockName_FishRiceBowl,FishingRod1_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261053c000000050000000000b04100000000000000000000000001000000cdcc4c3d000020400000084202000000220000000100000001000000,120,54952,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207108,Chapter02,FishingRod,FishCook,0,8,1,470,BlockName_TardineHotPot,FishingRod1_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000004200000000000000000000000001000000cdcc4c3d000020400000404202000000300000000100000001000000,120,55184,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207109,Chapter02,FishingRod,FishCook,0,9,1,640,BlockName_FriedSardine,FishingRod1_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000384200000000000000000000000001000000cdcc4c3d000020400000824202000000410000000100000001000000,120,55416,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207110,Chapter02,FishingRod,FishCook,0,10,1,845,BlockName_SilverBowlOfDragonPalace,FishingRod1_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000744200000000000000000000000001000000cdcc4c3d000020400000aa4202000000550000000100000001000000,120,55648,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207111,Chapter02,FishingRod,FishCook,0,11,1,1087,BlockName_GrilledFishofSeasBlessing,FishingRod1_11,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a24200000000000000000000000001000000cdcc4c3d000020400000da42020000006d0000000100000001000000,120,55892,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207112,Chapter02,FishingRod,FishCook,0,12,1,1368,BlockName_SunstrandSeaRoast,FishingRod1_12,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610505000000020000000000d04200000000000000000000000001000000cdcc4c3d000020400000094302000000890000000100000001000000,120,56136,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207113,Chapter02,FishingRod,FishCook,0,13,1,1691,BlockName_LotusHallSeaStew,FishingRod1_13,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610505000000020000000000044300000000000000000000000001000000cdcc4c3d0000204000002a4302000000aa0000000100000001000000,120,56372,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207114,Chapter02,FishingRod,FishCook,0,14,1,2056,BlockName_SunsetWave,FishingRod1_14,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d0000204000004e4302000000ce0000000100000001000000,120,56608,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207201,Chapter02,FishingRod,SlimeCook,0,1,2,10,BlockName_Slime,FishingRod2_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000404002000000030000000100000001000000,120,56836,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207202,Chapter02,FishingRod,SlimeCook,0,2,2,22,BlockName_PurSlime,FishingRod2_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000050000000000004000000000000000000000000001000000cdcc4c3d000020400000a04002000000050000000100000001000000,120,57064,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207203,Chapter02,FishingRod,SlimeCook,0,3,2,49,BlockName_Kumilime,FishingRod2_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610532000000050000000000a04000000000000000000000000001000000cdcc4c3d0000204000002041020000000a0000000100000001000000,120,57296,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207204,Chapter02,FishingRod,SlimeCook,0,4,2,92,BlockName_SlimeCandy,FishingRod2_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261053c000000050000000000304100000000000000000000000001000000cdcc4c3d000020400000984102000000130000000100000001000000,120,57528,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207205,Chapter02,FishingRod,SlimeCook,0,5,2,159,BlockName_SlimeSoda,FishingRod2_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610532000000050000000000a84100000000000000000000000001000000cdcc4c3d000020400000004202000000200000000100000001000000,120,57760,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207206,Chapter02,FishingRod,SlimeCook,0,6,2,253,BlockName_PurSlimeJelly,FishingRod2_6,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261051e0000000500000000000c4200000000000000000000000001000000cdcc4c3d0000204000004c4202000000330000000100000001000000,120,57992,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207207,Chapter02,FishingRod,SlimeCook,0,7,2,377,BlockName_KumilimePie,FishingRod2_7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610514000000020000000000584200000000000000000000000001000000cdcc4c3d0000204000009842020000004c0000000100000001000000,120,58228,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207208,Chapter02,FishingRod,SlimeCook,0,8,2,535,BlockName_KumilimePudding,FishingRod2_8,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade261050a000000020000000000a04200000000000000000000000001000000cdcc4c3d000020400000d842020000006c0000000100000001000000,120,58464,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207209,Chapter02,FishingRod,SlimeCook,0,9,2,729,BlockName_FloraSlimeRoll,FishingRod2_9,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610505000000020000000000e04200000000000000000000000001000000cdcc4c3d000020400000124302000000920000000100000001000000,120,58704,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207210,Chapter02,FishingRod,SlimeCook,0,10,2,963,BlockName_SlimeTart,FishingRod2_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610505000000020000000000184300000000000000000000000001000000cdcc4c3d000020400000414302000000c10000000100000001000000,120,58940,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1207211,Chapter02,FishingRod,SlimeCook,0,11,2,1239,BlockName_GiantSlimePudding,FishingRod2_11,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8030000ade2610500000000000000000000000000000000000000000000000001000000cdcc4c3d000020400000784302000000f80000000100000001000000,120,59172,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1108101,Chapter02,FruitTree,FruitTree,1,1,1,117,BlockName_IllusionVines,Production_FruitTree1_1,0000000000000000000000000c00000031000000320000000a0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,59412,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
1108102,Chapter02,FruitTree,FruitTree,1,2,1,260,BlockName_IllusionVines,Production_FruitTree1_2,0000000000000000000000001100000053000000320000000f0000000100000003000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000,120,59656,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
