_index,id,sceneType,dialogueType,name,spine,optionType,option,keyOption,trait,traitInterval,nextId,plotText,sound,animation,pic,image,bgType,bg,bgm,skip,skipId,_trailingBytes,nameText,plotTextResolved,optionResolved
1320,30240540,2,1,gal_name_02,10201,,,0,,,30240550,gal_favor_text_30240540,,,1,,0,,,1,-1,157950,阿米菈,真的從來沒有爆發過嗎？這輩子就沒有那麼一次啊？,
1321,30240550,2,1,player_name,10201,,,0,,,30240560,gal_favor_text_30240550,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我們討論的是火山吧，應該不是其他東西吧？,
1322,30240560,2,1,gal_name_02,10201,,,0,,,30240570,gal_favor_text_30240560,,,1,,0,,,1,-1,157950,阿米菈,說的當然是火山，也說的是一個為了掩蓋事實而撒謊的倔強人類。,
1323,30240570,2,1,gal_name_02,10201,,,0,,,30240580,gal_favor_text_30240570,,,1,,0,,,1,-1,157950,阿米菈,……我倒是挺想看看，你會不會理智地失控。,
1324,30240580,2,1,player_name,10201,,,0,,,30240590,gal_favor_text_30240580,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,那我嘗試一下？,
1325,30240590,2,1,player_name,10201,,,0,,,30240600,gal_favor_text_30240590,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,看看我們之間是誰倔強地不肯承認事實。,
1326,30240600,2,1,,10201,,,0,,,30240610,gal_favor_text_30240600,,,2,,0,,,1,-1,157950,,我說完，把手伸了過去。,
1327,30240610,2,1,gal_name_02,10201,,,0,,,30240620,gal_favor_text_30240610,,,1,,0,,,1,-1,157950,阿米菈,嗯？,
1328,30240620,2,1,player_name,10201,,,0,,,30240630,gal_favor_text_30240620,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,吃得到處都是。,
1329,30240630,2,1,,10201,,,0,,,30240640,gal_favor_text_30240630,,,2,,0,,,1,-1,157950,,我的手停留在她的嘴邊，擦掉蛋糕留下的碎屑。,
1330,30240640,2,1,gal_name_02,10201,,,0,,,30240650,gal_favor_text_30240640,,,1,,0,,,1,-1,157950,阿米菈,可是我們這麼熟，要怎麼試呢？,
1331,30240650,2,1,,10201,,,0,,,30240660,gal_favor_text_30240650,,,2,,0,,,1,-1,157950,,突然，阿米菈靈光一閃。,
1332,30240660,2,1,gal_name_02,10201,,,0,,,30240670,gal_favor_text_30240660,,,1,,0,,,1,-1,157950,阿米菈,我出去一下，你坐在這裡等我回來，你要裝作不認識我的樣子。,
1333,30240670,2,1,player_name,10201,,,0,,,30240680,gal_favor_text_30240670,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……你又打算玩什麼把戲？,
1334,30240680,2,1,gal_name_02,10201,,,0,,,30240690,gal_favor_text_30240680,,,1,,0,,,1,-1,157950,阿米菈,我聽說如果在陌生人面前，可能有些人會更容易放下戒心，袒露自己的真心……,
1335,30240690,2,1,,10201,,,0,,,30240700,gal_favor_text_30240690,,,2,,0,,,1,-1,157950,,阿米菈起身撫平我領口皺起的襯衫一角，然後快步離開。,
1336,30240700,2,1,gal_name_02,10201,,,0,,,30240710,gal_favor_text_30240700,,,1,,0,,,1,-1,157950,阿米菈,記得，照我說的做。,
1337,30240710,2,1,,10201,,,0,,,30240720,gal_favor_text_30240710,,,2,,0,,,1,-1,157950,,等到阿米菈再次推門進來的時候，我還坐在原來的位置上，背對著她坐在昏黃的小吊燈下麵。,
1338,30240720,2,1,,10201,,,0,,,30240730,gal_favor_text_30240720,,,2,,0,,,1,-1,157950,,阿米菈剛坐到我對面，不遠處就傳來一陣喧鬧聲。,
1339,30240730,2,1,,10201,,,0,,,30240740,gal_favor_text_30240730,,,2,,0,,,1,-1,157950,,原來是有幾個小姑娘正在輪流對著蛋糕拍照，分享自己的喜悅。,
1340,30240740,2,1,gal_name_02,10201,,,0,,,30240750,gal_favor_text_30240740,,,1,,0,,,1,-1,157950,阿米菈,我還以為這裡會安靜一點，結果還是這麼吵，你說對吧，陌生人。,
1341,30240750,2,1,player_name,10201,,,0,,,30240760,gal_favor_text_30240750,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……？,
1342,30240760,2,1,gal_name_02,10201,,,0,,,30240770,gal_favor_text_30240760,,,1,,0,,,1,-1,157950,阿米菈,你是跟朋友來的，還是一個人？,
1343,30240770,2,1,player_name,10201,,,0,,,30240780,gal_favor_text_30240770,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……我，就只有一個人。,
1344,30240780,2,1,,10201,,,0,,,30240790,gal_favor_text_30240780,,,2,,0,,,1,-1,157950,,我有些不明所以，但還是努力配合阿米菈的表演。,
1345,30240790,2,1,gal_name_02,10201,,,0,,,30240800,gal_favor_text_30240790,,,1,,0,,,1,-1,157950,阿米菈,你是做什麼工作的？,
1346,30240800,2,1,player_name,10201,,,0,,,30240810,gal_favor_text_30240800,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……大學生。,
1347,30240810,2,1,gal_name_02,10201,,,0,,,30240820,gal_favor_text_30240810,,,1,,0,,,1,-1,157950,阿米菈,哇，真巧，我也是個學生。,
1348,30240820,2,1,player_name,10201,,,0,,,30240830,gal_favor_text_30240820,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,真巧。,
1349,30240830,2,1,gal_name_02,10201,,,0,,,30240840,gal_favor_text_30240830,,,1,,0,,,1,-1,157950,阿米菈,大學生應該很忙吧，聽說每天都要忙著課業和論文，你平時會做些什麼？,
1350,30240840,2,1,player_name,10201,,,0,,,30240850,gal_favor_text_30240840,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,除了論文，就是看文獻和讀書，冬天出去看看雪，夏天會去游泳。,
1351,30240850,2,1,player_name,10201,,,0,,,30240860,gal_favor_text_30240850,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,有的時候還會看看電影。,
1352,30240860,2,1,gal_name_02,10201,,,0,,,30240870,gal_favor_text_30240860,,,1,,0,,,1,-1,157950,阿米菈,一個人看電影？,
1353,30240870,2,1,player_name,10201,,,0,,,30240880,gal_favor_text_30240870,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,嗯，這些當然都是一個人做。,
1354,30240880,2,1,gal_name_02,10201,,,0,,,30240890,gal_favor_text_30240880,,,1,,0,,,1,-1,157950,阿米菈,難道你沒有女朋友嗎？難道連一個曖昧的物件有沒有？,
1355,30240890,2,1,,10201,,,0,,,30240900,gal_favor_text_30240890,,,2,,0,,,1,-1,157950,,我沉默地看著杯子裡的水，搖了搖頭。,
1356,30240900,2,1,,10201,,,0,,,30240910,gal_favor_text_30240900,,,2,,0,,,1,-1,157950,,阿米菈裝模作樣地上下打量我，被她盯得有些不自然了，我舉杯喝水。,
1357,30240910,2,1,gal_name_02,10201,,,0,,,30240920,gal_favor_text_30240910,,,1,,0,,,1,-1,157950,阿米菈,看起來一表人才，樣貌也不錯，不應該啊。,
1358,30240920,2,1,,10201,,,0,,,30240930,gal_favor_text_30240920,,,2,,0,,,1,-1,157950,,她的一席話讓我被水嗆到。,
1359,30240930,2,1,player_name,10201,,,0,,,30240940,gal_favor_text_30240930,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,為什麼不能一個人呢？你好像也是一個人吧？,
1360,30240940,2,1,,10201,,,0,,,30240950,gal_favor_text_30240940,,,2,,0,,,1,-1,157950,,我望著阿米菈的眼睛，那是一種陌生中帶著試探的視線，好像我真的與她素不相識。,
1361,30240950,2,1,gal_name_02,10201,,,0,,,30240960,gal_favor_text_30240950,,,1,,0,,,1,-1,157950,阿米菈,做什麼都是一個人，不會覺得很無聊嗎？,
1362,30240960,2,1,,10201,,,0,,,30240970,gal_favor_text_30240960,,,2,,0,,,1,-1,157950,,阿米菈可以放慢了語速，一直盯著我，似乎是在等待我露出破綻。,
1363,30240970,2,1,player_name,10201,,,0,,,30240980,gal_favor_text_30240970,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,不會。,
1364,30240980,2,1,gal_name_02,10201,,,0,,,30240990,gal_favor_text_30240980,,,1,,0,,,1,-1,157950,阿米菈,……嗯？,
1365,30240990,2,1,,10201,,,0,,,30241000,gal_favor_text_30240990,,,2,,0,,,1,-1,157950,,可能是覺得這裡的音樂太大模糊了聲音，阿米菈以為自己聽錯了，還以疑惑的眼神看著我。,
1366,30241000,2,1,player_name,10201,,,0,,,30241010,gal_favor_text_30241000,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我說，不會。,
1367,30241010,2,1,,10201,,,0,,,30241020,gal_favor_text_30241010,,,2,,0,,,1,-1,157950,,阿米菈假裝鎮靜地吃了一口蛋糕，聽我用低沉的嗓音娓娓道來。,
1368,30241020,2,1,player_name,10201,,,0,,,30241030,gal_favor_text_30241020,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,人活在這個世界上，通常只相信物質帶來的安定。,
1369,30241030,2,1,player_name,10201,,,0,,,30241040,gal_favor_text_30241030,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,只因自身沒有感受過，所以不相信這個世界上有堅不可摧的羈絆、奇跡般的緣分或者是永恆的愛情。,
1370,30241040,2,1,player_name,10201,,,0,,,30241050,gal_favor_text_30241040,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,可如果有一天，突然有一個人能夠感同身受，有著無數不必言說的默契……,
1371,30241050,2,1,player_name,10201,,,0,,,30241060,gal_favor_text_30241050,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,即便什麼都不做，也可以無休止地聊下去，永遠不用擔心找不到話題。,
1372,30241060,2,1,player_name,10201,,,0,,,30241070,gal_favor_text_30241060,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,她會與你有同樣的喜悅，同樣的悲傷。,
1373,30241070,2,1,player_name,10201,,,0,,,30241080,gal_favor_text_30241070,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,自己可以心安理得地期待，因為永遠不會落空。,
1374,30241080,2,1,player_name,10201,,,0,,,30241090,gal_favor_text_30241080,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,兩個人之間擁有默契的生活方式，有著深刻的連接。,
1375,30241090,2,1,player_name,10201,,,0,,,30241100,gal_favor_text_30241090,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,明明能夠獨立生活，但是分開的下一秒就會開始思念。,
1376,30241100,2,1,player_name,10201,,,0,,,30241110,gal_favor_text_30241100,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,在分別之後一個人生活，那是可以與戒斷相媲美的痛苦。,
1377,30241110,2,1,player_name,10201,,,0,,,30241120,gal_favor_text_30241110,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,那種感覺才是寂寞。,
1378,30241120,2,1,player_name,10201,,,0,,,30241130,gal_favor_text_30241120,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,遇到她之前，我不知道什麼是寂寞。,
1379,30241130,2,1,player_name,10201,,,0,,,30241140,gal_favor_text_30241130,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,但是遇見她之後，我想我也不會有機會知道。,
1380,30241140,2,1,gal_name_02,10201,,,0,,,30241150,gal_favor_text_30241140,,,1,,0,,,1,-1,157950,阿米菈,……,
1381,30241150,2,1,,10201,,,0,,,30241160,gal_favor_text_30241150,,,2,,0,,,1,-1,157950,,時間仿佛凝滯，阿米菈怔怔地看著我，我也同樣望著她，胸腔中宛如擂鼓，又如羽毛拂過。,
1382,30241160,2,1,,10201,,,0,,,30241170,gal_favor_text_30241160,,,2,,0,,,1,-1,157950,,我看到她的鼻頭酸澀，倉皇地轉過頭，想要掩飾自己臉上的表情。,
1383,30241170,2,1,gal_name_02,10201,,,0,,,30241180,gal_favor_text_30241170,,,1,,0,,,1,-1,157950,阿米菈,你是壞蛋，竟然還作弊……,
1384,30241180,2,1,player_name,10201,,,0,,,30241190,gal_favor_text_30241180,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你說什麼，我聽不到？,
1385,30241190,2,1,,10201,,,0,,,30241200,gal_favor_text_30241190,,,2,,0,,,1,-1,157950,,我握住阿米菈的椅背，猛地往自己身邊拉——阿米菈晃了晃，貼近我身邊。,
1386,30241200,2,1,gal_name_02,10201,,,0,,,30241210,gal_favor_text_30241200,,,1,,0,,,1,-1,157950,阿米菈,我……,
1387,30241210,2,1,,10201,,,0,,,30241220,gal_favor_text_30241210,,,2,,0,,,1,-1,157950,,阿米菈整個人愣在原地，試圖轉移視線來做掩飾。,
1388,30241220,2,1,gal_name_02,10201,,,0,,,30241230,gal_favor_text_30241220,,,1,,0,,,1,-1,157950,阿米菈,能不能先“停戰”？,
1389,30241230,2,1,player_name,10201,,,0,,,30241240,gal_favor_text_30241230,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你說停戰就停戰，我為什麼要同意？世界上有這麼善良的敵人嗎？,
1390,30241240,2,1,gal_name_02,10201,,,0,,,30241250,gal_favor_text_30241240,,,1,,0,,,1,-1,157950,阿米菈,你……不就是善良的敵人嗎？,
1391,30241250,2,1,,10201,,,0,,,30241260,gal_favor_text_30241250,,,2,,0,,,1,-1,157950,,血液在酒精的催化下加速流動，在曖昧的燈光下，似乎還有什麼別的東西在迅速攀升。,
1392,30241260,2,1,,10201,,,0,,,30241270,gal_favor_text_30241260,,,2,,0,,,1,-1,157950,,我站起來拍了拍阿米菈的肩膀。,
1393,30241270,2,1,player_name,10201,,,0,,,30241280,gal_favor_text_30241270,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,我去結帳，休戰的請求我同意了。,
1394,30241280,2,1,,10201,,,0,,,30241290,gal_favor_text_30241280,,,2,,0,,,1,-1,157950,,很快，我就回到阿米菈身邊，她就將一碟巧克力推到我的面前。,
1395,30241290,2,1,player_name,10201,,,0,,,30241300,gal_favor_text_30241290,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,這是你投降的禮物嗎？,
1396,30241300,2,1,gal_name_02,10201,,,0,,,30241310,gal_favor_text_30241300,,,1,,0,,,1,-1,157950,阿米菈,店裡贈送的巧克力而已，我們只是休戰，才沒有投降呢。,
1397,30241310,2,1,player_name,10201,,,0,,,30241320,gal_favor_text_30241310,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,好，那我接受。,
1398,30241320,2,1,,10201,,,0,,,30241330,gal_favor_text_30241320,,,2,,0,,,1,-1,157950,,我拿起巧克力咬了一口——,
1399,30241330,2,1,player_name,10201,,,0,,,30241340,gal_favor_text_30241330,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,……酒心的？,
1400,30241340,2,1,,10201,,,0,,,30241350,gal_favor_text_30241340,,,2,,0,,,1,-1,157950,,阿米菈看著我微微擰起的眉頭，忽然笑出聲來。,
1401,30241350,2,1,gal_name_02,10201,,,0,,,30241360,gal_favor_text_30241350,,,1,,0,,,1,-1,157950,阿米菈,原來“失控”是這種表情。,
1402,30241360,2,1,,10201,,,0,,,30241370,gal_favor_text_30241360,,,2,,0,,,1,-1,157950,,她傾身靠近，呼吸間帶著巧克力的微甜酒氣。我下意識後仰，脊背抵在柔軟的椅背上。,
1403,30241370,2,1,player_name,10201,,,0,,,30241380,gal_favor_text_30241370,,,1,,0,,,1,-1,157950,【不用翻譯】，程式使用的id，填寫此文本id，程式會修改為使用玩家自己取的名字作為名字顯示,你這算……偷襲？,
1404,30241380,2,1,gal_name_02,10201,,,0,,,30241390,gal_favor_text_30241380,,,1,,0,,,1,-1,157950,阿米菈,是驗收成果。,
1405,30241390,2,1,,10201,,,0,,,30241400,gal_favor_text_30241390,,,2,,0,,,1,-1,157950,,她伸手，指尖輕輕拂過我唇角——方才那一瞬的觸碰留下的溫度還在皮膚上發燙。餐廳的燈光在她眼裡碎成暖金色的星子，隨著她眨眼的動作輕輕搖曳。,
