"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"306547","class","BitArray","4648","public sealed class BitArray : ICollection, IEnumerable, ICloneable // TypeDefIndex: 4648"
"306622","class","ArrayList.IListWrapper","4649","private class ArrayList.IListWrapper : ArrayList // TypeDefIndex: 4649"
"306720","class","ArrayList.ReadOnlyArrayList","4650","private class ArrayList.ReadOnlyArrayList : ArrayList // TypeDefIndex: 4650"
"306817","class","ArrayList.ArrayListEnumeratorSimple","4651","private sealed class ArrayList.ArrayListEnumeratorSimple : IEnumerator, ICloneable // TypeDefIndex: 4651"
"306852","class","ArrayList.ArrayListDebugView","4652","internal class ArrayList.ArrayListDebugView // TypeDefIndex: 4652"
"306860","class","ArrayList","4653","public class ArrayList : IList, ICollection, IEnumerable, ICloneable // TypeDefIndex: 4653"
"306980","struct","Hashtable.bucket","4654","private struct Hashtable.bucket // TypeDefIndex: 4654"
"306990","class","Hashtable.KeyCollection","4655","private class Hashtable.KeyCollection : ICollection, IEnumerable // TypeDefIndex: 4655"
"307023","class","Hashtable.ValueCollection","4656","private class Hashtable.ValueCollection : ICollection, IEnumerable // TypeDefIndex: 4656"
"307057","class","Hashtable.SyncHashtable","4657","private class Hashtable.SyncHashtable : Hashtable, IEnumerable // TypeDefIndex: 4657"
"307143","class","Hashtable.HashtableEnumerator","4658","private class Hashtable.HashtableEnumerator : IDictionaryEnumerator, IEnumerator, ICloneable // TypeDefIndex: 4658"
"307188","class","Hashtable.HashtableDebugView","4659","internal class Hashtable.HashtableDebugView // TypeDefIndex: 4659"
"307196","class","Hashtable","4660","public class Hashtable : IDictionary, ICollection, IEnumerable, ISerializable, IDeserializationCallback, ICloneable // TypeDefIndex: 4660"
"307356","interface","IHashCodeProvider","4661","public interface IHashCodeProvider // TypeDefIndex: 4661"
"307366","struct","ConcurrentQueue.Segment.Slot","4662","internal struct ConcurrentQueue.Segment.Slot<T> // TypeDefIndex: 4662"
"307375","class","ConcurrentQueue.Segment","4663","internal sealed class ConcurrentQueue.Segment<T> // TypeDefIndex: 4663"
"307496","class","ConcurrentQueue.","4664","private sealed class ConcurrentQueue.<Enumerate>d__28<T> : IEnumerator<T>, IDisposable, IEnumerator // TypeDefIndex: 4664"
"307629","class","ConcurrentQueue","4665","public class ConcurrentQueue<T> : IEnumerable<T>, IEnumerable, ICollection, IReadOnlyCollection<T> // TypeDefIndex: 4665"
"307953","struct","PaddedHeadAndTail","4666","internal struct PaddedHeadAndTail // TypeDefIndex: 4666"
"307962","class","CDSCollectionETWBCLProvider","4667","internal sealed class CDSCollectionETWBCLProvider : EventSource // TypeDefIndex: 4667"
"307981","class","ConcurrentDictionary.Tables","4668","private sealed class ConcurrentDictionary.Tables<TKey, TValue> // TypeDefIndex: 4668"
"308007","class","ConcurrentDictionary.Node","4669","private sealed class ConcurrentDictionary.Node<TKey, TValue> // TypeDefIndex: 4669"
"308034","class","ConcurrentDictionary.DictionaryEnumerator","4670","private sealed class ConcurrentDictionary.DictionaryEnumerator<TKey, TValue> : IDictionaryEnumerator, IEnumerator // TypeDefIndex: 4670"
"308148","class","ConcurrentDictionary.","4671","private sealed class ConcurrentDictionary.<GetEnumerator>d__35<TKey, TValue> : IEnumerator<KeyValuePair<TKey, TValue>>, IDisposable, IEnumerator // TypeDefIndex: 4671"
"308259","class","ConcurrentDictionary","4672","public class ConcurrentDictionary<TKey, TValue> : IDictionary<TKey, TValue>, ICollection<KeyValuePair<TKey, TValue>>, IEnumerable<KeyValuePair<TKey, TValue>>, IEnumerable, IDictionary, ICollection, IReadOnlyDictionary<TKey, TValue>, IReadOnlyCollection<KeyValuePair<TKey, TValue>> // TypeDefIndex: 4672"
"309192","class","IDictionaryDebugView","4673","internal sealed class IDictionaryDebugView<K, V> // TypeDefIndex: 4673"
"309197","class","ConcurrentStack.Node","4674","private class ConcurrentStack.Node<T> // TypeDefIndex: 4674"
"309216","class","ConcurrentStack.","4675","private sealed class ConcurrentStack.<GetEnumerator>d__35<T> : IEnumerator<T>, IDisposable, IEnumerator // TypeDefIndex: 4675"
"309288","class","ConcurrentStack","4676","public class ConcurrentStack<T> : IEnumerable<T>, IEnumerable, ICollection, IReadOnlyCollection<T> // TypeDefIndex: 4676"
"309399","class","IProducerConsumerCollectionDebugView","4677","internal sealed class IProducerConsumerCollectionDebugView<T> // TypeDefIndex: 4677"
"309407","class","Collection","4678","public class Collection<T> : IList<T>, ICollection<T>, IEnumerable<T>, IEnumerable, IList, ICollection, IReadOnlyList<T>, IReadOnlyCollection<T> // TypeDefIndex: 4678"
"309805","class","ReadOnlyCollection","4679","public class ReadOnlyCollection<T> : IList<T>, ICollection<T>, IEnumerable<T>, IEnumerable, IList, ICollection, IReadOnlyList<T>, IReadOnlyCollection<T> // TypeDefIndex: 4679"
"335815","class","KeyedCollection","4680","public abstract class KeyedCollection<TKey, TItem> : Collection<TItem> // TypeDefIndex: 4680"
"336006","struct","ReadOnlyDictionary.DictionaryEnumerator","4681","private struct ReadOnlyDictionary.DictionaryEnumerator<TKey, TValue> : IDictionaryEnumerator, IEnumerator // TypeDefIndex: 4681"
"336102","class","ReadOnlyDictionary.KeyCollection","4682","public sealed class ReadOnlyDictionary.KeyCollection<TKey, TValue> : ICollection<TKey>, IEnumerable<TKey>, IEnumerable, ICollection, IReadOnlyCollection<TKey> // TypeDefIndex: 4682"
"336275","class","ReadOnlyDictionary.ValueCollection","4683","public sealed class ReadOnlyDictionary.ValueCollection<TKey, TValue> : ICollection<TValue>, IEnumerable<TValue>, IEnumerable, ICollection, IReadOnlyCollection<TValue> // TypeDefIndex: 4683"
"336449","class","ReadOnlyDictionary","4684","public class ReadOnlyDictionary<TKey, TValue> : IDictionary<TKey, TValue>, ICollection<KeyValuePair<TKey, TValue>>, IEnumerable<KeyValuePair<TKey, TValue>>, IEnumerable, IDictionary, ICollection, IReadOnlyDictionary<TKey, TValue>, IReadOnlyCollection<KeyValuePair<TKey, TValue>> // TypeDefIndex: 4684"
"336898","class","ReadOnlyDictionaryHelpers","4685","internal static class ReadOnlyDictionaryHelpers // TypeDefIndex: 4685"
"336915","enum","InsertionBehavior","4686","internal enum InsertionBehavior // TypeDefIndex: 4686"
"336925","struct","Dictionary.Entry","4687","private struct Dictionary.Entry<TKey, TValue> // TypeDefIndex: 4687"
"336936","struct","Dictionary.Enumerator","4688","public struct Dictionary.Enumerator<TKey, TValue> : IEnumerator<KeyValuePair<TKey, TValue>>, IDisposable, IEnumerator, IDictionaryEnumerator // TypeDefIndex: 4688"
"342375","struct","Dictionary.KeyCollection.Enumerator","4689","public struct Dictionary.KeyCollection.Enumerator<TKey, TValue> : IEnumerator<TKey>, IDisposable, IEnumerator // TypeDefIndex: 4689"
"346006","class","Dictionary.KeyCollection","4690","public sealed class Dictionary.KeyCollection<TKey, TValue> : ICollection<TKey>, IEnumerable<TKey>, IEnumerable, ICollection, IReadOnlyCollection<TKey> // TypeDefIndex: 4690"
"354450","struct","Dictionary.ValueCollection.Enumerator","4691","public struct Dictionary.ValueCollection.Enumerator<TKey, TValue> : IEnumerator<TValue>, IDisposable, IEnumerator // TypeDefIndex: 4691"
"358081","class","Dictionary.ValueCollection","4692","public sealed class Dictionary.ValueCollection<TKey, TValue> : ICollection<TValue>, IEnumerable<TValue>, IEnumerable, ICollection, IReadOnlyCollection<TValue> // TypeDefIndex: 4692"
"366528","class","Dictionary","4693","public class Dictionary<TKey, TValue> : IDictionary<TKey, TValue>, ICollection<KeyValuePair<TKey, TValue>>, IEnumerable<KeyValuePair<TKey, TValue>>, IEnumerable, IDictionary, ICollection, IReadOnlyDictionary<TKey, TValue>, IReadOnlyCollection<KeyValuePair<TKey, TValue>>, ISerializable, IDeserializationCallback // TypeDefIndex: 4693"
"399674","interface","ICollection","4694","public interface ICollection<T> : IEnumerable<T>, IEnumerable // TypeDefIndex: 4694"
"399740","class","ICollectionDebugView","4695","internal sealed class ICollectionDebugView<T> // TypeDefIndex: 4695"
"399744","interface","IComparer","4696","public interface IComparer<T> // TypeDefIndex: 4696"
"399759","interface","IDictionary","4697","public interface IDictionary<TKey, TValue> : ICollection<KeyValuePair<TKey, TValue>>, IEnumerable<KeyValuePair<TKey, TValue>>, IEnumerable // TypeDefIndex: 4697"
"399834","class","IDictionaryDebugView","4698","internal sealed class IDictionaryDebugView<K, V> // TypeDefIndex: 4698"
"399838","class","DictionaryKeyCollectionDebugView","4699","internal sealed class DictionaryKeyCollectionDebugView<TKey, TValue> // TypeDefIndex: 4699"
"399842","class","DictionaryValueCollectionDebugView","4700","internal sealed class DictionaryValueCollectionDebugView<TKey, TValue> // TypeDefIndex: 4700"
"399846","interface","IEnumerable","4701","public interface IEnumerable<T> : IEnumerable // TypeDefIndex: 4701"
"399860","interface","IEnumerator","4702","public interface IEnumerator<T> : IDisposable, IEnumerator // TypeDefIndex: 4702"
"399877","interface","IEqualityComparer","4703","public interface IEqualityComparer<T> // TypeDefIndex: 4703"
"399900","interface","IList","4704","public interface IList<T> : ICollection<T>, IEnumerable<T>, IEnumerable // TypeDefIndex: 4704"
"399949","interface","IReadOnlyCollection","4705","public interface IReadOnlyCollection<T> : IEnumerable<T>, IEnumerable // TypeDefIndex: 4705"
"399967","interface","IReadOnlyDictionary","4706","public interface IReadOnlyDictionary<TKey, TValue> : IReadOnlyCollection<KeyValuePair<TKey, TValue>>, IEnumerable<KeyValuePair<TKey, TValue>>, IEnumerable // TypeDefIndex: 4706"
"400019","interface","IReadOnlyList","4707","public interface IReadOnlyList<T> : IReadOnlyCollection<T>, IEnumerable<T>, IEnumerable // TypeDefIndex: 4707"
"400037","class","KeyNotFoundException","4708","public class KeyNotFoundException : SystemException // TypeDefIndex: 4708"
"400052","class","KeyValuePair","4709","public static class KeyValuePair // TypeDefIndex: 4709"
"400063","struct","KeyValuePair","4710","public struct KeyValuePair<TKey, TValue> // TypeDefIndex: 4710"
"403148","struct","List.Enumerator","4711","public struct List.Enumerator<T> : IEnumerator<T>, IDisposable, IEnumerator // TypeDefIndex: 4711"
"408810","class","List","4712","public class List<T> : IList<T>, ICollection<T>, IEnumerable<T>, IEnumerable, IList, ICollection, IReadOnlyList<T>, IReadOnlyCollection<T> // TypeDefIndex: 4712"
"460435","struct","ValueListBuilder","4713","internal struct ValueListBuilder<T> // TypeDefIndex: 4713"
"460516","struct","ArrayBuilder","4714","internal struct ArrayBuilder<T> // TypeDefIndex: 4714"
"460597","class","EnumerableHelpers","4715","internal static class EnumerableHelpers // TypeDefIndex: 4715"
"460673","struct","LargeArrayBuilder","4716","internal struct LargeArrayBuilder<T> // TypeDefIndex: 4716"
"460786","class","LowLevelDictionary.Entry","4717","private sealed class LowLevelDictionary.Entry<TKey, TValue> // TypeDefIndex: 4717"
"460808","class","LowLevelDictionary.DefaultComparer","4718","private sealed class LowLevelDictionary.DefaultComparer<TKey, TValue, T> : IEqualityComparer<T> // TypeDefIndex: 4718"
"460848","class","LowLevelDictionary","4719","internal class LowLevelDictionary<TKey, TValue> // TypeDefIndex: 4719"
"460963","class","CollectionExtensions","4720","public static class CollectionExtensions // TypeDefIndex: 4720"
"460994","struct","Queue.Enumerator","4721","public struct Queue.Enumerator<T> : IEnumerator<T>, IDisposable, IEnumerator // TypeDefIndex: 4721"
"461259","class","Queue","4722","public class Queue<T> : IEnumerable<T>, IEnumerable, ICollection, IReadOnlyCollection<T> // TypeDefIndex: 4722"
"461943","class","QueueDebugView","4723","internal sealed class QueueDebugView<T> // TypeDefIndex: 4723"
"461948","struct","Stack.Enumerator","4724","public struct Stack.Enumerator<T> : IEnumerator<T>, IDisposable, IEnumerator // TypeDefIndex: 4724"
"462381","class","Stack","4725","public class Stack<T> : IEnumerable<T>, IEnumerable, ICollection, IReadOnlyCollection<T> // TypeDefIndex: 4725"
"463519","class","StackDebugView","4726","internal sealed class StackDebugView<T> // TypeDefIndex: 4726"
"463523","class","CollectionDebugView","4727","internal sealed class CollectionDebugView<T> // TypeDefIndex: 4727"
"463527","class","DictionaryDebugView","4728","internal sealed class DictionaryDebugView<K, V> // TypeDefIndex: 4728"
"463533","class","LowLevelList","4729","internal class LowLevelList<T> // TypeDefIndex: 4729"
"463770","struct","LowLevelListWithIList.Enumerator","4730","private struct LowLevelListWithIList.Enumerator<T> : IEnumerator<T>, IDisposable, IEnumerator // TypeDefIndex: 4730"
"463863","class","LowLevelListWithIList","4731","internal sealed class LowLevelListWithIList<T> : LowLevelList<T>, IList<T>, ICollection<T>, IEnumerable<T>, IEnumerable // TypeDefIndex: 4731"
"463927","class","IntrospectiveSortUtilities","4732","internal static class IntrospectiveSortUtilities // TypeDefIndex: 4732"
"463939","class","ArraySortHelper","4733","internal class ArraySortHelper<T> // TypeDefIndex: 4733"
"476176","class","ArraySortHelper","4734","internal class ArraySortHelper<TKey, TValue> // TypeDefIndex: 4734"
"476394","class","Comparer","4735","public abstract class Comparer<T> : IComparer, IComparer<T> // TypeDefIndex: 4735"
"479783","class","GenericComparer","4736","internal class GenericComparer<T> : Comparer<T> // TypeDefIndex: 4736"
"480206","class","NullableComparer","4737","internal class NullableComparer<T> : Comparer<Nullable<T>> // TypeDefIndex: 4737"
"480269","class","ObjectComparer","4738","internal class ObjectComparer<T> : Comparer<T> // TypeDefIndex: 4738"
"483645","class","EqualityComparer","4739","public abstract class EqualityComparer<T> : IEqualityComparer, IEqualityComparer<T> // TypeDefIndex: 4739"
"491752","class","GenericEqualityComparer","4740","internal class GenericEqualityComparer<T> : EqualityComparer<T> // TypeDefIndex: 4740"
"494461","class","NullableEqualityComparer","4741","internal class NullableEqualityComparer<T> : EqualityComparer<Nullable<T>> // TypeDefIndex: 4741"
